       Step     Time          Energy         fmax
GPMin:   12 23:53:45       -5.849144        0.0691
GPMin:   13 23:53:52       -5.864409        0.0449
GPMin:   14 23:53:57       -5.868863        0.0242
GPMin:   15 23:54:03       -5.870830        0.0225
GPMin:   16 23:54:09       -5.872608        0.0142
       Step     Time          Energy         fmax
GPMin:    0 23:54:19       -5.336785        0.2517
GPMin:    1 23:54:27       -5.500605        0.2199
GPMin:    2 23:54:34       -5.604078        0.1763
GPMin:    3 23:54:42       -5.670793        0.1092
GPMin:    4 23:54:49       -5.698139        0.0615
GPMin:    5 23:54:55       -5.706447        0.0430
GPMin:    6 23:55:01       -5.712407        0.0378
GPMin:    7 23:55:07       -5.717848        0.0346
GPMin:    8 23:55:13       -5.722637        0.0390
GPMin:    9 23:55:19       -5.729778        0.0425
GPMin:   10 23:55:25       -5.740727        0.0552
GPMin:   11 23:55:32       -5.751940        0.0593
GPMin:   12 23:55:38       -5.771132        0.0575
GPMin:   13 23:55:45       -5.787745        0.0682
GPMin:   14 23:55:51       -5.812035        0.0727
GPMin:   15 23:55:58       -5.836363        0.0740
GPMin:   16 23:56:05       -5.855935        0.0628
GPMin:   17 23:56:11       -5.866425        0.0312
GPMin:   18 23:56:17       -5.870044        0.0240
GPMin:   19 23:56:23       -5.872009        0.0193
       Step     Time          Energy         fmax
GPMin:    0 23:56:33       -5.354108        0.4469
GPMin:    1 23:56:41       -5.516236        0.1562
GPMin:    2 23:56:48       -5.576029        0.1181
GPMin:    3 23:56:54       -5.634979        0.0834
GPMin:    4 23:57:01       -5.660581        0.0544
GPMin:    5 23:57:08       -5.669032        0.0495
GPMin:    6 23:57:14       -5.680044        0.0438
GPMin:    7 23:57:29       -5.680457        0.0658
GPMin:    8 23:57:44       -5.683439        0.0462
GPMin:    9 23:58:17       -5.685577        0.0371
GPMin:   10 23:58:34       -5.691653        0.1463
GPMin:   11 23:58:58       -5.694373        0.1260
GPMin:   12 23:59:05       -5.706377        0.0599
GPMin:   13 23:59:12       -5.706441        0.0607
GPMin:   14 23:59:19       -5.711123        0.0399
GPMin:   15 23:59:25       -5.713797        0.0282
GPMin:   16 23:59:32       -5.715681        0.0493
GPMin:   17 23:59:38       -5.718124        0.0414
GPMin:   18 23:59:45       -5.724118        0.0481
GPMin:   19 23:59:51       -5.736119        0.0410
GPMin:   20 23:59:58       -5.746418        0.0490
GPMin:   21 00:00:05       -5.757885        0.0604
GPMin:   22 00:00:11       -5.775194        0.0638
GPMin:   23 00:00:18       -5.795065        0.0696
GPMin:   24 00:00:25       -5.822088        0.0765
GPMin:   25 00:00:32       -5.848138        0.0596
