      Step     Time          Energy         fmax
BFGS:   44 19:21:56       -3.808944        0.1157
BFGS:   45 19:21:56       -3.809978        0.0829
BFGS:   46 19:21:56       -3.810630        0.0595
BFGS:   47 19:21:56       -3.810991        0.0625
BFGS:   48 19:21:56       -3.811398        0.0769
BFGS:   49 19:21:56       -3.812222        0.0807
BFGS:   50 19:21:56       -3.813280        0.1091
BFGS:   51 19:21:56       -3.814183        0.1309
BFGS:   52 19:21:56       -3.814718        0.1357
BFGS:   53 19:21:56       -3.815099        0.1359
BFGS:   54 19:21:56       -3.815892        0.1469
BFGS:   55 19:21:56       -3.818044        0.2125
BFGS:   56 19:21:56       -3.823834        0.3500
BFGS:   57 19:21:56       -3.832985        0.5696
BFGS:   58 19:21:56       -3.855134        0.6913
BFGS:   59 19:21:56       -3.882747        0.8476
BFGS:   60 19:21:56       -3.910914        0.9843
BFGS:   61 19:21:56       -3.933324        0.9964
BFGS:   62 19:21:56       -3.978989        1.0104
BFGS:   63 19:21:56       -4.112452        1.0460
BFGS:   64 19:21:56       -3.946720        2.2493
BFGS:   65 19:21:56       -4.166220        0.4549
BFGS:   66 19:21:56       -4.185530        0.6994
BFGS:   67 19:21:56       -4.228243        0.7089
BFGS:   68 19:21:56       -4.338031        0.3541
BFGS:   69 19:21:56       -4.347810        0.3485
BFGS:   70 19:21:56       -4.367910        0.2606
BFGS:   71 19:21:56       -4.370116        0.1700
BFGS:   72 19:21:56       -4.373163        0.1693
BFGS:   73 19:21:56       -4.375298        0.1883
BFGS:   74 19:21:56       -4.381315        0.2244
BFGS:   75 19:21:56       -4.387790        0.2535
BFGS:   76 19:21:56       -4.411734        0.6432
BFGS:   77 19:21:56       -4.451926        1.2166
BFGS:   78 19:21:56       -4.565497        0.7206
BFGS:   79 19:21:56       -4.704091        0.6160
BFGS:   80 19:21:56       -4.804296        0.7537
BFGS:   81 19:21:56       -4.849591        0.6752
BFGS:   82 19:21:56       -4.883269        0.7017
BFGS:   83 19:21:56       -4.905426        0.6482
BFGS:   84 19:21:56       -4.922664        0.5498
BFGS:   85 19:21:56       -4.935465        0.4423
BFGS:   86 19:21:56       -4.949194        0.4387
BFGS:   87 19:21:56       -4.963867        0.5130
BFGS:   88 19:21:56       -4.994348        0.6535
BFGS:   89 19:21:56       -5.038255        0.7637
BFGS:   90 19:21:56       -5.068976        0.5195
BFGS:   91 19:21:56       -5.107669        0.5243
BFGS:   92 19:21:56       -5.125045        0.4276
BFGS:   93 19:21:56       -5.156981        0.4171
BFGS:   94 19:21:56       -5.186610        0.4452
BFGS:   95 19:21:56       -5.207468        0.3290
BFGS:   96 19:21:56       -5.215937        0.2120
BFGS:   97 19:21:56       -5.217679        0.1156
BFGS:   98 19:21:56       -5.219134        0.0506
BFGS:   99 19:21:56       -5.219459        0.0611
BFGS:  100 19:21:56       -5.219803        0.0528
BFGS:  101 19:21:56       -5.220270        0.0593
BFGS:  102 19:21:56       -5.220919        0.0698
BFGS:  103 19:21:56       -5.222116        0.0898
BFGS:  104 19:21:56       -5.223662        0.1223
BFGS:  105 19:21:56       -5.225370        0.1803
BFGS:  106 19:21:56       -5.228136        0.2531
BFGS:  107 19:21:56       -5.245938        0.5043
BFGS:  108 19:21:56       -5.312524        0.5442
BFGS:  109 19:21:56       -5.437365        0.4902
BFGS:  110 19:21:56       -5.575562        0.4170
BFGS:  111 19:21:56       -5.499916        1.7047
BFGS:  112 19:21:56       -5.624914        0.3828
BFGS:  113 19:21:56       -5.640327        0.2191
BFGS:  114 19:21:56       -5.646261        0.1907
BFGS:  115 19:21:56       -5.648269        0.1347
BFGS:  116 19:21:56       -5.648866        0.1218
BFGS:  117 19:21:56       -5.650636        0.0871
BFGS:  118 19:21:56       -5.651574        0.0618
BFGS:  119 19:21:56       -5.652300        0.0298
      Step     Time          Energy         fmax
BFGS:    0 19:21:56       13.452582       34.3013
BFGS:    1 19:21:56        2.125753       12.0920
BFGS:    2 19:21:56       -1.380325        5.8009
BFGS:    3 19:21:56       -2.532373        2.9564
BFGS:    4 19:21:56       -2.882365        1.7413
BFGS:    5 19:21:56       -3.025039        0.8699
BFGS:    6 19:21:56       -3.058309        0.5297
BFGS:    7 19:21:56       -3.075517        0.4105
BFGS:    8 19:21:56       -3.085633        0.2440
BFGS:    9 19:21:56       -3.090736        0.1673
BFGS:   10 19:21:56       -3.092679        0.1196
BFGS:   11 19:21:56       -3.093324        0.0892
BFGS:   12 19:21:56       -3.094002        0.0903
BFGS:   13 19:21:56       -3.095392        0.1270
BFGS:   14 19:21:56       -3.097984        0.2272
BFGS:   15 19:21:56       -3.103153        0.4252
BFGS:   16 19:21:56       -3.115803        0.8381
BFGS:   17 19:21:56       -3.147571        1.6396
BFGS:   18 19:21:56       -3.157502        2.3809
BFGS:   19 19:21:56       -3.167582        1.8164
BFGS:   20 19:21:56       -3.172465        1.8138
BFGS:   21 19:21:56       -3.176946        1.8204
BFGS:   22 19:21:56       -3.178835        1.7709
BFGS:   23 19:21:56       -3.188313        1.5665
BFGS:   24 19:21:56       -3.201193        1.3482
BFGS:   25 19:21:56       -3.213787        1.2128
BFGS:   26 19:21:56       -3.237585        1.1507
BFGS:   27 19:21:56       -3.278131        1.0480
BFGS:   28 19:21:56       -3.294850        0.8183
BFGS:   29 19:21:56       -3.340562        1.1454
BFGS:   30 19:21:56       -3.383517        0.7355
BFGS:   31 19:21:56       -3.501595        1.0120
BFGS:   32 19:21:56       -3.567918        0.7443
BFGS:   33 19:21:56       -3.569123        0.6603
BFGS:   34 19:21:56       -3.596169        0.5016
BFGS:   35 19:21:56       -3.604634        0.5988
BFGS:   36 19:21:56       -3.611568        0.5329
BFGS:   37 19:21:56       -3.633195        0.3655
BFGS:   38 19:21:56       -3.662425        0.4619
BFGS:   39 19:21:56       -3.697375        0.6971
BFGS:   40 19:21:56       -3.752336        0.9189
BFGS:   41 19:21:56       -3.836907        1.1128
BFGS:   42 19:21:56       -3.928309        1.3081
BFGS:   43 19:21:56       -4.063247        1.3340
BFGS:   44 19:21:56       -4.162349        1.2538
BFGS:   45 19:21:56       -4.217877        0.7925
BFGS:   46 19:21:56       -4.276927        0.8169
BFGS:   47 19:21:56       -4.344642        0.6800
BFGS:   48 19:21:56       -4.351505        2.0645
BFGS:   49 19:21:56       -4.462341        0.5139
BFGS:   50 19:21:56       -4.490601        0.5579
BFGS:   51 19:21:56       -4.539577        1.2602
BFGS:   52 19:21:56       -4.578101        0.9738
BFGS:   53 19:21:56       -4.658248        0.7042
BFGS:   54 19:21:56       -4.721780        0.9117
BFGS:   55 19:21:56       -4.753320        0.7026
BFGS:   56 19:21:56       -4.798636        0.6333
BFGS:   57 19:21:56       -4.864904        0.4429
BFGS:   58 19:21:56       -4.895516        0.3618
BFGS:   59 19:21:56       -4.915441        0.3494
BFGS:   60 19:21:56       -4.923124        0.2683
BFGS:   61 19:21:56       -4.926590        0.2029
BFGS:   62 19:21:56       -4.928765        0.1925
BFGS:   63 19:21:56       -4.930489        0.1853
BFGS:   64 19:21:56       -4.932151        0.1656
BFGS:   65 19:21:56       -4.933112        0.1465
BFGS:   66 19:21:56       -4.935343        0.1110
BFGS:   67 19:21:56       -4.939176        0.1296
BFGS:   68 19:21:56       -4.946363        0.1834
BFGS:   69 19:21:56       -4.957268        0.3672
BFGS:   70 19:21:56       -4.973515        0.5929
BFGS:   71 19:21:56       -4.986666        0.7707
BFGS:   72 19:21:56       -4.997025        0.9234
BFGS:   73 19:21:56       -5.030149        0.9626
BFGS:   74 19:21:56       -5.100612        1.0646
BFGS:   75 19:21:56       -5.001377        2.0174
BFGS:   76 19:21:56       -5.181075        0.7458
BFGS:   77 19:21:56       -5.205700        0.6173
BFGS:   78 19:21:56       -5.219214        0.7613
BFGS:   79 19:21:56       -5.230973        0.5173
BFGS:   80 19:21:56       -5.236380        0.5371
BFGS:   81 19:21:56       -5.241794        0.5530
BFGS:   82 19:21:56       -5.302232        0.6162
BFGS:   83 19:21:56       -5.324107        0.4011
BFGS:   84 19:21:56       -5.351238        0.2645
BFGS:   85 19:21:56       -5.364224        0.1642
BFGS:   86 19:21:56       -5.366429        0.1354
BFGS:   87 19:21:56       -5.367408        0.1230
BFGS:   88 19:21:56       -5.369693        0.1602
BFGS:   89 19:21:56       -5.375380        0.2023
BFGS:   90 19:21:56       -5.391859        0.3075
BFGS:   91 19:21:56       -5.416378        0.5210
BFGS:   92 19:21:56       -5.436870        0.6895
BFGS:   93 19:21:56       -5.480637        0.7191
BFGS:   94 19:21:56       -5.478536        1.0516
BFGS:   95 19:21:56       -5.536142        1.0466
BFGS:   96 19:21:56       -5.534316        0.6368
BFGS:   97 19:21:56       -5.579459        0.5023
BFGS:   98 19:21:56       -5.591174        0.5786
BFGS:   99 19:21:56       -5.602456        0.5255
BFGS:  100 19:21:56       -5.620048        0.3118
BFGS:  101 19:21:56       -5.628743        0.2400
BFGS:  102 19:21:56       -5.635650        0.2643
BFGS:  103 19:21:56       -5.639068        0.2622
BFGS:  104 19:21:56       -5.644677        0.2110
BFGS:  105 19:21:56       -5.649203        0.1322
BFGS:  106 19:21:56       -5.651579        0.0654
BFGS:  107 19:21:56       -5.652375        0.0166
      Step     Time          Energy         fmax
BFGS:    0 19:21:56       13.404861       30.8131
BFGS:    1 19:21:56        1.073815       19.9965
BFGS:    2 19:21:56       -2.030181        6.2901
BFGS:    3 19:21:56       -2.788433        3.8551
BFGS:    4 19:21:56       -3.500584        1.4463
BFGS:    5 19:21:56       -3.674894        0.6195
BFGS:    6 19:21:56       -3.729867        0.5502
BFGS:    7 19:21:56       -3.751019        0.6226
BFGS:    8 19:21:56       -3.778383        0.6927
BFGS:    9 19:21:56       -3.831752        0.7415
BFGS:   10 19:21:56       -3.883871        0.6842
BFGS:   11 19:21:56       -3.920060        0.6244
BFGS:   12 19:21:56       -3.972477        0.6235
BFGS:   13 19:21:56       -3.993496        0.4461
BFGS:   14 19:21:56       -4.010296        0.4208
BFGS:   15 19:21:56       -4.048278        0.9587
BFGS:   16 19:21:56       -4.097563        0.3562
BFGS:   17 19:21:56       -4.114633        0.3382
BFGS:   18 19:21:56       -4.124879        0.3851
BFGS:   19 19:21:56       -4.132638        0.3498
BFGS:   20 19:21:56       -4.181377        0.4593
BFGS:   21 19:21:56       -4.200338        0.5559
BFGS:   22 19:21:56       -4.271857        0.7007
BFGS:   23 19:21:56       -4.320283        0.7469
BFGS:   24 19:21:56       -4.354338        0.6216
BFGS:   25 19:21:56       -4.385918        0.6622
BFGS:   26 19:21:56       -4.434693        0.7539
BFGS:   27 19:21:56       -4.479235        0.8733
BFGS:   28 19:21:56       -4.557618        0.9882
BFGS:   29 19:21:56       -4.611748        0.6804
BFGS:   30 19:21:56       -4.634193        0.4418
BFGS:   31 19:21:56       -4.653005        0.4221
BFGS:   32 19:21:56       -4.681432        0.4180
BFGS:   33 19:21:56       -4.693311        0.4751
BFGS:   34 19:21:56       -4.708786        0.4148
BFGS:   35 19:21:56       -4.734795        0.4400
BFGS:   36 19:21:56       -4.755021        0.3460
BFGS:   37 19:21:56       -4.773028        0.2217
BFGS:   38 19:21:56       -4.776860        0.1604
BFGS:   39 19:21:56       -4.778477        0.0966
BFGS:   40 19:21:56       -4.779232        0.0945
BFGS:   41 19:21:56       -4.781330        0.1025
BFGS:   42 19:21:56       -4.783271        0.1269
BFGS:   43 19:21:56       -4.785944        0.1406
BFGS:   44 19:21:56       -4.787819        0.1432
BFGS:   45 19:21:56       -4.790383        0.1701
BFGS:   46 19:21:56       -4.795770        0.2881
BFGS:   47 19:21:56       -4.815605        0.5637
BFGS:   48 19:21:56       -4.845920        0.8019
BFGS:   49 19:21:56       -4.917733        0.8697
BFGS:   50 19:21:56       -4.879325        1.0741
BFGS:   51 19:21:56       -4.966313        0.8630
BFGS:   52 19:21:56       -4.995670        0.8474
BFGS:   53 19:21:56       -5.089318        0.7206
BFGS:   54 19:21:56       -5.144900        0.5674
BFGS:   55 19:21:56       -5.193737        0.4160
BFGS:   56 19:21:56       -5.219959        0.2451
BFGS:   57 19:21:56       -5.228774        0.1580
BFGS:   58 19:21:56       -5.230894        0.1161
BFGS:   59 19:21:56       -5.231517        0.0990
BFGS:   60 19:21:56       -5.233049        0.0673
BFGS:   61 19:21:56       -5.233780        0.0683
BFGS:   62 19:21:56       -5.234423        0.0889
BFGS:   63 19:21:56       -5.234915        0.0953
BFGS:   64 19:21:56       -5.236320        0.1247
BFGS:   65 19:21:56       -5.239654        0.2151
BFGS:   66 19:21:56       -5.250742        0.4808
BFGS:   67 19:21:56       -5.268600        0.7870
BFGS:   68 19:21:56       -5.285276        0.9544
BFGS:   69 19:21:56       -5.307674        0.9500
BFGS:   70 19:21:56       -5.328309        0.8873
BFGS:   71 19:21:56       -5.401860        0.8211
BFGS:   72 19:21:56       -5.441853        0.8941
BFGS:   73 19:21:56       -5.482448        0.6749
BFGS:   74 19:21:56       -5.539055        0.5255
BFGS:   75 19:21:56       -5.595247        0.3567
BFGS:   76 19:21:56       -5.626220        0.3069
BFGS:   77 19:21:56       -5.636477        0.2434
BFGS:   78 19:21:56       -5.650449        0.1054
BFGS:   79 19:21:56       -5.652292        0.0241
      Step     Time          Energy         fmax
BFGS:    0 19:21:56       12.866608       35.5441
BFGS:    1 19:21:56        1.396495       12.5453
BFGS:    2 19:21:56       -1.761007        5.5172
BFGS:    3 19:21:56       -2.876829        2.7669
BFGS:    4 19:21:56       -3.368317        1.4956
BFGS:    5 19:21:56       -3.550688        0.7775
BFGS:    6 19:21:56       -3.614589        0.7453
BFGS:    7 19:21:56       -3.652734        0.7928
BFGS:    8 19:21:56       -3.704980        0.8433
BFGS:    9 19:21:56       -3.778095        0.7308
BFGS:   10 19:21:56       -3.823634        0.5615
BFGS:   11 19:21:56       -3.889972        0.5556
BFGS:   12 19:21:56       -3.911275        0.4355
BFGS:   13 19:21:56       -3.922512        0.3560
BFGS:   14 19:21:56       -3.930249        0.3027
BFGS:   15 19:21:56       -3.945649        0.1904
BFGS:   16 19:21:56       -3.948617        0.2022
BFGS:   17 19:21:56       -3.951031        0.2205
BFGS:   18 19:21:56       -3.956048        0.2600
BFGS:   19 19:21:56       -3.966657        0.3268
BFGS:   20 19:21:56       -3.986842        0.4236
BFGS:   21 19:21:56       -4.021419        0.6073
BFGS:   22 19:21:56       -4.065775        0.8323
BFGS:   23 19:21:56       -4.030694        0.8775
BFGS:   24 19:21:56       -4.091082        0.7132
BFGS:   25 19:21:56       -4.108551        0.7107
BFGS:   26 19:21:56       -4.203449        1.1452
BFGS:   27 19:21:56       -4.286981        0.4436
BFGS:   28 19:21:56       -4.309990        0.5255
BFGS:   29 19:21:56       -4.333919        0.5503
BFGS:   30 19:21:56       -4.346052        0.4465
BFGS:   31 19:21:56       -4.358802        0.4092
BFGS:   32 19:21:56       -4.367541        0.4149
BFGS:   33 19:21:56       -4.379331        0.2711
BFGS:   34 19:21:56       -4.382562        0.1961
BFGS:   35 19:21:56       -4.385336        0.1707
BFGS:   36 19:21:56       -4.388872        0.1801
BFGS:   37 19:21:56       -4.395470        0.2690
BFGS:   38 19:21:56       -4.403785        0.3663
BFGS:   39 19:21:56       -4.415455        0.4672
BFGS:   40 19:21:56       -4.437649        0.5853
BFGS:   41 19:21:56       -4.479362        0.6787
BFGS:   42 19:21:56       -4.563958        0.7307
BFGS:   43 19:21:56       -4.701754        0.7546
BFGS:   44 19:21:56       -4.861992        0.6700
BFGS:   45 19:21:56       -4.913820        0.6496
BFGS:   46 19:21:56       -4.950099        0.5928
BFGS:   47 19:21:56       -4.982555        0.5557
BFGS:   48 19:21:56       -5.010791        0.3951
BFGS:   49 19:21:56       -5.024295        0.4057
BFGS:   50 19:21:56       -5.039681        0.3851
BFGS:   51 19:21:56       -5.059571        0.6407
BFGS:   52 19:21:56       -5.088030        0.3193
BFGS:   53 19:21:56       -5.097323        0.2930
BFGS:   54 19:21:56       -5.111958        0.4064
BFGS:   55 19:21:56       -5.124829        0.4763
BFGS:   56 19:21:56       -5.195272        0.7036
BFGS:   57 19:21:56       -5.282144        0.8726
BFGS:   58 19:21:56       -5.317722        1.1391
BFGS:   59 19:21:56       -5.349155        0.8595
BFGS:   60 19:21:56       -5.437417        0.7473
BFGS:   61 19:21:56       -5.490157        0.6730
BFGS:   62 19:21:56       -5.519781        0.6019
BFGS:   63 19:21:56       -5.535182        0.5798
BFGS:   64 19:21:56       -5.550169        0.5601
BFGS:   65 19:21:56       -5.558077        0.5313
BFGS:   66 19:21:56       -5.569674        0.4910
BFGS:   67 19:21:56       -5.584162        0.5837
BFGS:   68 19:21:56       -5.601235        0.5379
BFGS:   69 19:21:56       -5.612387        0.4380
BFGS:   70 19:21:56       -5.632343        0.2601
BFGS:   71 19:21:56       -5.636192        0.1988
BFGS:   72 19:21:56       -5.637187        0.2037
BFGS:   73 19:21:56       -5.641380        0.2093
BFGS:   74 19:21:56       -5.644007        0.1645
BFGS:   75 19:21:56       -5.646317        0.1231
BFGS:   76 19:21:56       -5.647254        0.1206
BFGS:   77 19:21:56       -5.648187        0.1222
BFGS:   78 19:21:56       -5.649631        0.1049
BFGS:   79 19:21:56       -5.650961        0.0693
BFGS:   80 19:21:56       -5.651487        0.0379
      Step     Time          Energy         fmax
BFGS:    0 19:21:56       12.484448       36.4573
BFGS:    1 19:21:56        0.836757       12.4448
BFGS:    2 19:21:56       -1.841637        6.2880
BFGS:    3 19:21:56       -3.215361        3.1704
BFGS:    4 19:21:56       -3.592716        1.5995
BFGS:    5 19:21:56       -3.755623        0.6143
BFGS:    6 19:21:56       -3.790726        0.3903
BFGS:    7 19:21:56       -3.804810        0.3727
BFGS:    8 19:21:56       -3.819457        0.3748
BFGS:    9 19:21:56       -3.838470        0.3300
BFGS:   10 19:21:56       -3.853316        0.3656
BFGS:   11 19:21:56       -3.862715        0.4073
BFGS:   12 19:21:56       -3.874300        0.3229
BFGS:   13 19:21:56       -3.879522        0.1737
