       Step     Time          Energy         fmax
GPMin:    9 21:33:34       -4.871704        0.0479
GPMin:   10 21:33:39       -4.879346        0.0317
GPMin:   11 21:33:44       -4.883915        0.0302
GPMin:   12 21:33:48       -4.886502        0.0290
GPMin:   13 21:33:52       -4.888780        0.0175
       Step     Time          Energy         fmax
GPMin:    0 21:34:00       -4.880278        0.1029
GPMin:    1 21:34:16       -4.889026        0.0273
GPMin:    2 21:34:20       -4.889847        0.0138
       Step     Time          Energy         fmax
GPMin:    0 21:34:33       -4.767625        0.2644
GPMin:    1 21:34:38       -4.836283        0.1468
GPMin:    2 21:34:43       -4.869981        0.0835
GPMin:    3 21:34:49       -4.883094        0.0695
GPMin:    4 21:34:54       -4.886012        0.0820
GPMin:    5 21:34:58       -4.889061        0.0364
GPMin:    6 21:35:02       -4.889789        0.0154
       Step     Time          Energy         fmax
GPMin:    0 21:35:15       -4.458438        0.4215
GPMin:    1 21:35:21       -4.598256        0.2662
GPMin:    2 21:35:26       -4.698195        0.2037
GPMin:    3 21:35:31       -4.766439        0.1043
GPMin:    4 21:35:36       -4.807922        0.0846
GPMin:    5 21:35:40       -4.829107        0.0686
GPMin:    6 21:35:45       -4.844623        0.0683
GPMin:    7 21:35:51       -4.863079        0.0623
GPMin:    8 21:35:55       -4.878842        0.0518
GPMin:    9 21:36:00       -4.884792        0.0317
GPMin:   10 21:36:04       -4.886768        0.0303
GPMin:   11 21:36:09       -4.888846        0.0147
       Step     Time          Energy         fmax
GPMin:    0 21:36:26       -4.426558        0.1986
GPMin:    1 21:36:31       -4.445148        0.1168
GPMin:    2 21:36:36       -4.461119        0.0453
GPMin:    3 21:36:40       -4.466985        0.0151
       Step     Time          Energy         fmax
GPMin:    0 21:36:48       -4.205697        0.7360
GPMin:    1 21:36:54       -4.437001        0.2524
GPMin:    2 21:37:00       -4.523601        0.2315
GPMin:    3 21:37:05       -4.599721        0.1889
GPMin:    4 21:37:10       -4.654613        0.1248
GPMin:    5 21:37:15       -4.691997        0.1008
GPMin:    6 21:37:20       -4.721478        0.0787
