       Step     Time          Energy         fmax
GPMin:   21 20:01:19       -4.775672        0.1564
GPMin:   22 20:01:23       -4.781652        0.1628
GPMin:   23 20:01:28       -4.801268        0.1382
GPMin:   24 20:01:33       -4.825993        0.0902
GPMin:   25 20:01:38       -4.845259        0.0891
GPMin:   26 20:01:43       -4.857160        0.0876
GPMin:   27 20:01:48       -4.868843        0.0701
GPMin:   28 20:01:52       -4.875724        0.0467
GPMin:   29 20:01:56       -4.879299        0.0449
GPMin:   30 20:02:01       -4.884170        0.0380
GPMin:   31 20:02:05       -4.886481        0.0263
GPMin:   32 20:02:09       -4.888038        0.0320
GPMin:   33 20:02:13       -4.888883        0.0313
GPMin:   34 20:02:19       -4.889710        0.0229
GPMin:   35 20:02:24       -4.889851        0.0165
       Step     Time          Energy         fmax
GPMin:    0 20:02:33       -3.163594        1.3532
GPMin:    1 20:02:40       -4.008603        0.6055
GPMin:    2 20:02:45       -4.288160        0.2579
GPMin:    3 20:02:51       -4.355140        0.0964
GPMin:    4 20:02:55       -4.364655        0.1249
GPMin:    5 20:03:00       -4.377372        0.1100
GPMin:    6 20:03:05       -4.393055        0.1272
GPMin:    7 20:03:11       -4.418132        0.0868
GPMin:    8 20:03:16       -4.424228        0.0738
GPMin:    9 20:03:26       -4.429756        0.1737
GPMin:   10 20:03:46       -4.437053        0.0736
GPMin:   11 20:03:56       -4.439596        0.0743
GPMin:   12 20:04:01       -4.440027        0.0622
GPMin:   13 20:04:11       -4.441222        0.0546
GPMin:   14 20:04:32       -4.446203        0.0544
GPMin:   15 20:05:05       -4.468179        0.1013
GPMin:   16 20:05:25       -4.480631        0.1697
GPMin:   17 20:05:37       -4.535607        0.2376
GPMin:   18 20:05:43       -4.592345        0.2449
GPMin:   19 20:05:48       -4.629220        0.2269
GPMin:   20 20:05:53       -4.682472        0.1940
GPMin:   21 20:05:59       -4.709924        0.1773
GPMin:   22 20:06:05       -4.819492        0.1027
GPMin:   23 20:06:10       -4.842017        0.0844
GPMin:   24 20:06:14       -4.851836        0.0904
GPMin:   25 20:06:19       -4.862515        0.0732
GPMin:   26 20:06:23       -4.871996        0.0515
GPMin:   27 20:06:28       -4.876755        0.0458
GPMin:   28 20:06:33       -4.882384        0.0430
GPMin:   29 20:06:38       -4.885374        0.0330
GPMin:   30 20:06:42       -4.887581        0.0299
GPMin:   31 20:06:46       -4.888585        0.0272
GPMin:   32 20:06:51       -4.889341        0.0222
GPMin:   33 20:06:55       -4.889667        0.0168
       Step     Time          Energy         fmax
GPMin:    0 20:07:04       -3.166296        1.3473
GPMin:    1 20:07:09       -4.007205        0.5976
GPMin:    2 20:07:15       -4.284652        0.2562
GPMin:    3 20:07:22       -4.349925        0.0971
GPMin:    4 20:07:27       -4.358809        0.1254
GPMin:    5 20:07:33       -4.373700        0.1000
GPMin:    6 20:07:38       -4.388790        0.1221
GPMin:    7 20:07:43       -4.409268        0.1024
GPMin:    8 20:07:49       -4.411458        0.1848
GPMin:    9 20:07:54       -4.432081        0.0847
GPMin:   10 20:07:59       -4.437890        0.0642
GPMin:   11 20:08:11       -4.447891        0.1018
GPMin:   12 20:08:15       -4.449539        0.0868
GPMin:   13 20:08:34       -4.457396        0.0857
GPMin:   14 20:08:46       -4.462587        0.1068
GPMin:   15 20:08:53       -4.506344        0.2218
GPMin:   16 20:08:59       -4.586899        0.2724
GPMin:   17 20:09:05       -4.627788        0.2588
GPMin:   18 20:09:11       -4.659814        0.2349
GPMin:   19 20:09:17       -4.704860        0.1740
GPMin:   20 20:09:23       -4.726687        0.1420
GPMin:   21 20:09:28       -4.756974        0.1481
GPMin:   22 20:09:33       -4.781959        0.1465
GPMin:   23 20:09:38       -4.805050        0.1170
GPMin:   24 20:09:42       -4.827829        0.0930
GPMin:   25 20:09:47       -4.844444        0.0798
GPMin:   26 20:09:52       -4.858398        0.0722
GPMin:   27 20:09:57       -4.869951        0.0603
GPMin:   28 20:10:01       -4.876959        0.0410
GPMin:   29 20:10:06       -4.880860        0.0349
GPMin:   30 20:10:10       -4.885672        0.0372
GPMin:   31 20:10:15       -4.887495        0.0306
GPMin:   32 20:10:19       -4.888806        0.0312
GPMin:   33 20:10:23       -4.889478        0.0198
       Step     Time          Energy         fmax
GPMin:    0 20:10:32       -3.517042        0.8483
GPMin:    1 20:10:39       -3.987755        0.4133
GPMin:    2 20:10:45       -4.154853        0.2097
GPMin:    3 20:10:51       -4.222709        0.1750
GPMin:    4 20:10:55       -4.253675        0.1652
GPMin:    5 20:11:00       -4.277174        0.1632
GPMin:    6 20:11:04       -4.300656        0.1534
GPMin:    7 20:11:09       -4.325979        0.1529
GPMin:    8 20:11:13       -4.347725        0.1446
GPMin:    9 20:11:18       -4.364364        0.1480
GPMin:   10 20:11:23       -4.384955        0.1720
GPMin:   11 20:11:28       -4.437391        0.2529
GPMin:   12 20:11:34       -4.470407        0.2318
GPMin:   13 20:11:40       -4.519059        0.1866
GPMin:   14 20:11:46       -4.584042        0.1777
GPMin:   15 20:11:52       -4.630507        0.1714
GPMin:   16 20:11:57       -4.672031        0.1531
GPMin:   17 20:12:03       -4.715254        0.1295
GPMin:   18 20:12:08       -4.750158        0.0959
GPMin:   19 20:12:13       -4.771645        0.0699
GPMin:   20 20:12:18       -4.784886        0.0639
GPMin:   21 20:12:22       -4.794529        0.0627
GPMin:   22 20:12:27       -4.802940        0.0473
GPMin:   23 20:12:32       -4.808763        0.0398
GPMin:   24 20:12:36       -4.813801        0.0353
GPMin:   25 20:12:41       -4.816665        0.0380
GPMin:   26 20:12:45       -4.821188        0.0447
GPMin:   27 20:12:50       -4.824640        0.0421
GPMin:   28 20:12:55       -4.832684        0.0567
GPMin:   29 20:13:00       -4.841617        0.0552
GPMin:   30 20:13:06       -4.850383        0.0480
GPMin:   31 20:13:11       -4.858868        0.0468
GPMin:   32 20:13:15       -4.865667        0.0467
GPMin:   33 20:13:21       -4.870428        0.0543
GPMin:   34 20:13:26       -4.875226        0.0555
GPMin:   35 20:13:31       -4.880750        0.0419
GPMin:   36 20:13:36       -4.884392        0.0369
GPMin:   37 20:13:41       -4.887441        0.0297
GPMin:   38 20:13:46       -4.888789        0.0214
GPMin:   39 20:13:50       -4.889652        0.0188
