       Step     Time          Energy         fmax
GPMin:    4 22:56:36       -6.931649        0.0983
GPMin:    5 22:56:43       -6.940108        0.0510
GPMin:    6 22:56:48       -6.940894        0.0424
GPMin:    7 22:56:55       -6.945754        0.0240
GPMin:    8 22:57:01       -6.947472        0.0291
GPMin:    9 22:57:07       -6.950844        0.0381
GPMin:   10 22:57:14       -6.955366        0.0403
GPMin:   11 22:57:20       -6.959766        0.0384
GPMin:   12 22:57:27       -6.973061        0.0659
GPMin:   13 22:57:33       -6.984092        0.0827
GPMin:   14 22:57:40       -6.999858        0.0990
GPMin:   15 22:57:47       -7.024721        0.1016
GPMin:   16 22:57:54       -7.055266        0.0974
GPMin:   17 22:58:00       -7.089733        0.0979
GPMin:   18 22:58:07       -7.127357        0.1044
GPMin:   19 22:58:13       -7.168097        0.0986
GPMin:   20 22:58:19       -7.204547        0.0846
GPMin:   21 22:58:25       -7.232460        0.0871
GPMin:   22 22:58:31       -7.250274        0.0818
GPMin:   23 22:58:37       -7.261745        0.0675
GPMin:   24 22:58:43       -7.270405        0.0561
GPMin:   25 22:58:49       -7.274529        0.0460
GPMin:   26 22:58:55       -7.276552        0.0366
GPMin:   27 22:59:00       -7.278890        0.0398
GPMin:   28 22:59:06       -7.280648        0.0201
GPMin:   29 22:59:11       -7.280889        0.0089
       Step     Time          Energy         fmax
GPMin:    0 22:59:22       -5.384458        1.3606
GPMin:    1 22:59:28       -6.502277        0.7537
GPMin:    2 22:59:35       -6.992668        0.4122
GPMin:    3 22:59:41       -7.209006        0.1908
GPMin:    4 22:59:47       -7.273642        0.0540
GPMin:    5 22:59:52       -7.278504        0.0261
GPMin:    6 22:59:57       -7.278810        0.0256
GPMin:    7 23:00:03       -7.280811        0.0105
       Step     Time          Energy         fmax
GPMin:    0 23:00:14       -5.118959        1.6496
GPMin:    1 23:00:22       -6.279008        0.8791
GPMin:    2 23:00:29       -6.791564        0.4878
GPMin:    3 23:00:37       -7.026290        0.2691
GPMin:    4 23:00:44       -7.108772        0.1350
GPMin:    5 23:00:51       -7.123621        0.0699
GPMin:    6 23:00:57       -7.126019        0.0538
GPMin:    7 23:01:04       -7.134120        0.0390
GPMin:    8 23:01:10       -7.137483        0.0377
GPMin:    9 23:01:15       -7.139034        0.0383
GPMin:   10 23:01:21       -7.141070        0.0220
GPMin:   11 23:01:26       -7.141481        0.0197
       Step     Time          Energy         fmax
GPMin:    0 23:01:36       -5.125113        1.6535
GPMin:    1 23:01:44       -6.282947        0.8788
GPMin:    2 23:01:52       -6.793854        0.4877
GPMin:    3 23:01:59       -7.027225        0.2667
GPMin:    4 23:02:07       -7.109629        0.1330
GPMin:    5 23:02:13       -7.123777        0.0671
GPMin:    6 23:02:19       -7.126003        0.0532
GPMin:    7 23:02:26       -7.134413        0.0362
GPMin:    8 23:02:32       -7.137433        0.0390
GPMin:    9 23:02:37       -7.139140        0.0377
GPMin:   10 23:02:43       -7.141033        0.0215
GPMin:   11 23:02:48       -7.141495        0.0201
GPMin:   12 23:02:54       -7.141686        0.0152
       Step     Time          Energy         fmax
GPMin:    0 23:03:05       -5.389371        1.3579
GPMin:    1 23:03:11       -6.504879        0.7507
GPMin:    2 23:03:18       -6.994229        0.4088
GPMin:    3 23:03:24       -7.209553        0.1884
GPMin:    4 23:03:30       -7.273500        0.0542
GPMin:    5 23:03:35       -7.278322        0.0256
GPMin:    6 23:03:39       -7.278619        0.0252
GPMin:    7 23:03:45       -7.280546        0.0108
       Step     Time          Energy         fmax
GPMin:    0 23:03:55       -5.117669        1.6587
GPMin:    1 23:04:03       -6.277018        0.8867
GPMin:    2 23:04:11       -6.789592        0.4872
GPMin:    3 23:04:18       -7.023961        0.2676
GPMin:    4 23:04:26       -7.106080        0.1355
GPMin:    5 23:04:33       -7.121905        0.0717
GPMin:    6 23:04:39       -7.124642        0.0542
GPMin:    7 23:04:45       -7.132934        0.0416
GPMin:    8 23:04:51       -7.136967        0.0378
GPMin:    9 23:04:57       -7.138539        0.0386
GPMin:   10 23:05:03       -7.140658        0.0227
GPMin:   11 23:05:08       -7.141085        0.0200
       Step     Time          Energy         fmax
GPMin:    0 23:05:19       -4.940348        1.4761
GPMin:    1 23:05:28       -6.038306        0.7867
GPMin:    2 23:05:35       -6.517534        0.4200
GPMin:    3 23:05:42       -6.736114        0.2351
GPMin:    4 23:05:50       -6.814455        0.1488
GPMin:    5 23:05:57       -6.831754        0.1025
GPMin:    6 23:06:03       -6.837624        0.0833
GPMin:    7 23:06:10       -6.855607        0.0867
GPMin:    8 23:06:16       -6.873210        0.0964
GPMin:    9 23:06:23       -6.891484        0.1120
GPMin:   10 23:06:30       -6.911297        0.1233
GPMin:   11 23:06:36       -6.937366        0.1254
GPMin:   12 23:06:43       -6.968851        0.1160
GPMin:   13 23:06:50       -7.003670        0.1086
GPMin:   14 23:06:57       -7.040559        0.1257
GPMin:   15 23:07:03       -7.085805        0.1373
GPMin:   16 23:07:10       -7.129533        0.1364
GPMin:   17 23:07:17       -7.169965        0.1120
GPMin:   18 23:07:23       -7.197588        0.0671
GPMin:   19 23:07:29       -7.209750        0.0516
GPMin:   20 23:07:35       -7.212440        0.0433
GPMin:   21 23:07:41       -7.214467        0.0356
GPMin:   22 23:07:47       -7.215874        0.0184
       Step     Time          Energy         fmax
GPMin:    0 23:07:58       -5.121017        1.6476
GPMin:    1 23:08:06       -6.279677        0.8784
GPMin:    2 23:08:14       -6.791253        0.4865
GPMin:    3 23:08:21       -7.025296        0.2675
GPMin:    4 23:08:29       -7.107892        0.1336
GPMin:    5 23:08:35       -7.122889        0.0700
GPMin:    6 23:08:41       -7.125380        0.0530
GPMin:    7 23:08:48       -7.133657        0.0387
GPMin:    8 23:08:54       -7.137121        0.0381
GPMin:    9 23:08:59       -7.138603        0.0379
GPMin:   10 23:09:06       -7.140570        0.0222
GPMin:   11 23:09:10       -7.140974        0.0192
       Step     Time          Energy         fmax
GPMin:    0 23:09:20       -5.096145        1.5416
GPMin:    1 23:09:29       -6.179689        0.8142
GPMin:    2 23:09:36       -6.651383        0.4450
GPMin:    3 23:09:44       -6.863066        0.2259
GPMin:    4 23:09:50       -6.931877        0.0985
GPMin:    5 23:09:57       -6.940352        0.0507
GPMin:    6 23:10:02       -6.941109        0.0425
GPMin:    7 23:10:09       -6.945775        0.0241
GPMin:    8 23:10:15       -6.947316        0.0274
GPMin:    9 23:10:22       -6.950581        0.0361
GPMin:   10 23:10:28       -6.954197        0.0385
GPMin:   11 23:10:34       -6.958436        0.0365
GPMin:   12 23:10:40       -6.968201        0.0614
GPMin:   13 23:10:47       -6.976733        0.0744
GPMin:   14 23:10:53       -6.992488        0.0801
GPMin:   15 23:11:00       -7.013215        0.0803
GPMin:   16 23:11:07       -7.039348        0.0823
GPMin:   17 23:11:14       -7.070139        0.0925
GPMin:   18 23:11:20       -7.108309        0.1013
GPMin:   19 23:11:26       -7.151249        0.1052
GPMin:   20 23:11:32       -7.192214        0.0906
GPMin:   21 23:11:38       -7.225743        0.0890
GPMin:   22 23:11:44       -7.247221        0.0848
GPMin:   23 23:11:50       -7.259285        0.0733
GPMin:   24 23:11:56       -7.268195        0.0622
GPMin:   25 23:12:02       -7.274108        0.0540
GPMin:   26 23:12:08       -7.276172        0.0395
GPMin:   27 23:12:14       -7.278309        0.0499
GPMin:   28 23:12:20       -7.280253        0.0346
GPMin:   29 23:12:25       -7.280927        0.0167
       Step     Time          Energy         fmax
GPMin:    0 23:12:36       -4.945752        1.4774
GPMin:    1 23:12:44       -6.040656        0.7818
GPMin:    2 23:12:51       -6.518447        0.4179
GPMin:    3 23:12:59       -6.735695        0.2287
GPMin:    4 23:13:06       -6.813800        0.1433
GPMin:    5 23:13:13       -6.831023        0.0974
GPMin:    6 23:13:20       -6.836371        0.0805
GPMin:    7 23:13:26       -6.853902        0.0832
GPMin:    8 23:13:32       -6.870697        0.0941
GPMin:    9 23:13:38       -6.887232        0.1117
GPMin:   10 23:13:45       -6.906762        0.1209
GPMin:   11 23:13:52       -6.930943        0.1226
GPMin:   12 23:13:59       -6.960404        0.1173
GPMin:   13 23:14:05       -6.994893        0.1018
GPMin:   14 23:14:12       -7.032277        0.1165
GPMin:   15 23:14:19       -7.075607        0.1333
GPMin:   16 23:14:25       -7.120085        0.1337
GPMin:   17 23:14:32       -7.162511        0.1188
GPMin:   18 23:14:39       -7.195534        0.0829
GPMin:   19 23:14:46       -7.213347        0.0604
GPMin:   20 23:14:52       -7.218940        0.0516
GPMin:   21 23:14:58       -7.220714        0.0371
GPMin:   22 23:15:04       -7.223659        0.0314
GPMin:   23 23:15:09       -7.224457        0.0305
GPMin:   24 23:15:14       -7.225573        0.0363
GPMin:   25 23:15:20       -7.228527        0.0331
GPMin:   26 23:15:26       -7.231180        0.0398
GPMin:   27 23:15:32       -7.233199        0.0415
GPMin:   28 23:15:39       -7.238697        0.0235
GPMin:   29 23:15:43       -7.239062        0.0218
GPMin:   30 23:15:48       -7.239835        0.0119
       Step     Time          Energy         fmax
GPMin:    0 23:16:00       -4.410771        1.4603
GPMin:    1 23:16:09       -5.551458        0.8040
GPMin:    2 23:16:17       -6.060386        0.4664
GPMin:    3 23:16:23       -6.288192        0.2976
GPMin:    4 23:16:30       -6.362012        0.2346
GPMin:    5 23:16:38       -6.463580        0.2096
GPMin:    6 23:16:46       -6.485119        0.1644
GPMin:    7 23:16:54       -6.534378        0.2493
GPMin:    8 23:17:03       -6.545259        0.2727
GPMin:    9 23:17:10       -6.567780        0.2750
GPMin:   10 23:17:17       -6.624376        0.2586
GPMin:   11 23:17:23       -6.727162        0.2298
GPMin:   12 23:17:29       -6.833602        0.2290
GPMin:   13 23:17:36       -6.932011        0.2254
GPMin:   14 23:17:42       -7.015067        0.2107
GPMin:   15 23:17:48       -7.076066        0.1749
GPMin:   16 23:17:54       -7.122634        0.1316
GPMin:   17 23:18:00       -7.157852        0.1335
GPMin:   18 23:18:06       -7.185937        0.1152
GPMin:   19 23:18:12       -7.206611        0.0839
GPMin:   20 23:18:18       -7.219892        0.0538
GPMin:   21 23:18:24       -7.227582        0.0530
GPMin:   22 23:18:30       -7.232550        0.0472
GPMin:   23 23:18:35       -7.234815        0.0368
GPMin:   24 23:18:41       -7.237340        0.0321
GPMin:   25 23:18:46       -7.237989        0.0275
GPMin:   26 23:18:52       -7.239229        0.0142
       Step     Time          Energy         fmax
GPMin:    0 23:19:08       -4.646062        1.5915
GPMin:    1 23:19:17       -5.671487        0.7847
GPMin:    2 23:19:25       -6.091514        0.3900
GPMin:    3 23:19:33       -6.275853        0.2908
GPMin:    4 23:19:40       -6.339113        0.2207
GPMin:    5 23:19:48       -6.364658        0.1870
GPMin:    6 23:19:55       -6.386298        0.1557
GPMin:    7 23:20:02       -6.393968        0.1611
GPMin:    8 23:20:10       -6.476276        0.2312
GPMin:    9 23:20:18       -6.536299        0.1868
GPMin:   10 23:20:24       -6.562936        0.1811
GPMin:   11 23:20:31       -6.588116        0.1955
GPMin:   12 23:20:38       -6.627330        0.2094
GPMin:   13 23:20:44       -6.657329        0.2199
GPMin:   14 23:20:50       -6.713616        0.2371
GPMin:   15 23:20:57       -6.756170        0.2433
GPMin:   16 23:21:05       -6.823427        0.2565
GPMin:   17 23:21:12       -6.894230        0.2581
GPMin:   18 23:21:19       -6.953184        0.2442
GPMin:   19 23:21:25       -7.006462        0.2005
GPMin:   20 23:21:32       -7.043149        0.1286
GPMin:   21 23:21:39       -7.059935        0.0973
GPMin:   22 23:21:45       -7.070228        0.1258
GPMin:   23 23:21:51       -7.080682        0.0870
GPMin:   24 23:21:57       -7.085754        0.0491
GPMin:   25 23:22:04       -7.091279        0.0730
GPMin:   26 23:22:10       -7.097895        0.0711
GPMin:   27 23:22:16       -7.106449        0.0462
GPMin:   28 23:22:22       -7.110550        0.0618
GPMin:   29 23:22:28       -7.129448        0.0928
GPMin:   30 23:22:34       -7.150566        0.0943
GPMin:   31 23:22:40       -7.171146        0.0759
GPMin:   32 23:22:46       -7.191672        0.0824
GPMin:   33 23:22:52       -7.207849        0.0920
GPMin:   34 23:22:58       -7.223029        0.0946
GPMin:   35 23:23:04       -7.236736        0.0940
GPMin:   36 23:23:10       -7.250321        0.0921
GPMin:   37 23:23:17       -7.263607        0.0749
GPMin:   38 23:23:23       -7.271203        0.0497
GPMin:   39 23:23:29       -7.275968        0.0459
GPMin:   40 23:23:34       -7.276941        0.0406
GPMin:   41 23:23:41       -7.278506        0.0401
GPMin:   42 23:23:46       -7.279704        0.0283
GPMin:   43 23:23:52       -7.280079        0.0220
GPMin:   44 23:23:57       -7.280613        0.0138
       Step     Time          Energy         fmax
GPMin:    0 23:24:08       -4.431404        1.4624
GPMin:    1 23:24:17       -5.572326        0.8064
GPMin:    2 23:24:26       -6.082999        0.4721
GPMin:    3 23:24:34       -6.311170        0.3049
GPMin:    4 23:24:42       -6.385828        0.2410
GPMin:    5 23:24:51       -6.492621        0.2145
GPMin:    6 23:24:58       -6.510289        0.1683
GPMin:    7 23:25:06       -6.566494        0.2394
GPMin:    8 23:25:13       -6.584254        0.2593
GPMin:    9 23:25:21       -6.610675        0.2581
GPMin:   10 23:25:27       -6.667809        0.2420
GPMin:   11 23:25:33       -6.768110        0.2293
GPMin:   12 23:25:40       -6.873318        0.2332
GPMin:   13 23:25:46       -6.968252        0.2245
GPMin:   14 23:25:52       -7.047237        0.1980
GPMin:   15 23:25:58       -7.101323        0.1533
GPMin:   16 23:26:04       -7.140191        0.1300
GPMin:   17 23:26:10       -7.170538        0.1277
GPMin:   18 23:26:16       -7.195137        0.1074
GPMin:   19 23:26:22       -7.213509        0.0766
GPMin:   20 23:26:28       -7.224564        0.0468
GPMin:   21 23:26:34       -7.230876        0.0468
GPMin:   22 23:26:40       -7.234180        0.0392
GPMin:   23 23:26:46       -7.236327        0.0294
GPMin:   24 23:26:51       -7.237697        0.0245
GPMin:   25 23:26:57       -7.238708        0.0193
       Step     Time          Energy         fmax
GPMin:    0 23:27:08       -5.128965        1.6458
GPMin:    1 23:27:16       -6.285222        0.8754
GPMin:    2 23:27:24       -6.794805        0.4852
GPMin:    3 23:27:31       -7.027719        0.2656
GPMin:    4 23:27:39       -7.109187        0.1303
GPMin:    5 23:27:45       -7.123088        0.0692
GPMin:    6 23:27:51       -7.125385        0.0542
GPMin:    7 23:27:58       -7.133765        0.0362
GPMin:    8 23:28:04       -7.136815        0.0386
GPMin:    9 23:28:10       -7.138489        0.0376
GPMin:   10 23:28:17       -7.140348        0.0213
GPMin:   11 23:28:21       -7.140668        0.0191
       Step     Time          Energy         fmax
GPMin:    0 23:28:32       -5.085722        1.5443
GPMin:    1 23:28:40       -6.173049        0.8158
GPMin:    2 23:28:47       -6.647278        0.4470
GPMin:    3 23:28:55       -6.860170        0.2265
GPMin:    4 23:29:01       -6.929809        0.0990
GPMin:    5 23:29:08       -6.938356        0.0492
GPMin:    6 23:29:13       -6.939058        0.0425
GPMin:    7 23:29:20       -6.943580        0.0240
GPMin:    8 23:29:26       -6.944959        0.0266
GPMin:    9 23:29:32       -6.948167        0.0373
GPMin:   10 23:29:38       -6.951105        0.0389
GPMin:   11 23:29:44       -6.955393        0.0356
GPMin:   12 23:29:51       -6.962679        0.0580
GPMin:   13 23:29:57       -6.969139        0.0650
GPMin:   14 23:30:03       -6.985056        0.0741
GPMin:   15 23:30:10       -7.003908        0.0716
GPMin:   16 23:30:16       -7.025863        0.0749
GPMin:   17 23:30:23       -7.054486        0.0940
GPMin:   18 23:30:29       -7.090552        0.0999
GPMin:   19 23:30:36       -7.134059        0.1122
GPMin:   20 23:30:42       -7.175301        0.1081
GPMin:   21 23:30:48       -7.212119        0.0870
GPMin:   22 23:30:54       -7.238881        0.0876
GPMin:   23 23:31:00       -7.254501        0.0805
GPMin:   24 23:31:06       -7.263506        0.0647
GPMin:   25 23:31:11       -7.271902        0.0630
GPMin:   26 23:31:17       -7.274953        0.0486
GPMin:   27 23:31:23       -7.277012        0.0424
GPMin:   28 23:31:29       -7.279170        0.0433
GPMin:   29 23:31:35       -7.280567        0.0253
GPMin:   30 23:31:40       -7.280873        0.0124
       Step     Time          Energy         fmax
GPMin:    0 23:31:54       -4.420697        1.4582
GPMin:    1 23:32:03       -5.561860        0.8054
GPMin:    2 23:32:11       -6.072252        0.4669
GPMin:    3 23:32:18       -6.301048        0.2999
GPMin:    4 23:32:25       -6.375563        0.2363
GPMin:    5 23:32:32       -6.481190        0.2107
GPMin:    6 23:32:39       -6.500222        0.1679
GPMin:    7 23:32:47       -6.553250        0.2492
GPMin:    8 23:32:54       -6.566677        0.2729
GPMin:    9 23:33:02       -6.590358        0.2759
GPMin:   10 23:33:09       -6.647795        0.2600
GPMin:   11 23:33:14       -6.750510        0.2255
GPMin:   12 23:33:21       -6.858850        0.2286
GPMin:   13 23:33:27       -6.956015        0.2259
GPMin:   14 23:33:33       -7.035329        0.2059
GPMin:   15 23:33:39       -7.092687        0.1668
GPMin:   16 23:33:45       -7.134794        0.1299
GPMin:   17 23:33:51       -7.168048        0.1292
GPMin:   18 23:33:57       -7.193705        0.1096
GPMin:   19 23:34:03       -7.212718        0.0782
GPMin:   20 23:34:09       -7.224339        0.0466
GPMin:   21 23:34:15       -7.230635        0.0477
GPMin:   22 23:34:21       -7.234373        0.0411
GPMin:   23 23:34:26       -7.235686        0.0324
GPMin:   24 23:34:32       -7.237233        0.0362
GPMin:   25 23:34:37       -7.238245        0.0222
GPMin:   26 23:34:43       -7.238769        0.0157
       Step     Time          Energy         fmax
GPMin:    0 23:34:53       -5.061716        1.5228
GPMin:    1 23:35:01       -6.072972        0.7867
GPMin:    2 23:35:09       -6.520904        0.4194
GPMin:    3 23:35:16       -6.736282        0.2319
GPMin:    4 23:35:24       -6.821188        0.1106
GPMin:    5 23:35:31       -6.841481        0.0627
GPMin:    6 23:35:38       -6.844937        0.0637
GPMin:    7 23:35:44       -6.853040        0.0690
GPMin:    8 23:35:51       -6.861934        0.0530
GPMin:    9 23:35:57       -6.867185        0.0497
GPMin:   10 23:36:04       -6.877329        0.0599
GPMin:   11 23:36:10       -6.887732        0.0647
GPMin:   12 23:36:16       -6.901019        0.0601
GPMin:   13 23:36:23       -6.915123        0.0658
GPMin:   14 23:36:30       -6.928831        0.0698
GPMin:   15 23:36:36       -6.944533        0.0783
GPMin:   16 23:36:43       -6.961736        0.0761
GPMin:   17 23:36:50       -6.983101        0.0722
GPMin:   18 23:36:57       -7.002791        0.0669
GPMin:   19 23:37:03       -7.020882        0.0563
GPMin:   20 23:37:10       -7.032980        0.0388
GPMin:   21 23:37:16       -7.040273        0.0392
GPMin:   22 23:37:22       -7.046548        0.0421
GPMin:   23 23:37:28       -7.051040        0.0469
GPMin:   24 23:37:35       -7.059176        0.0533
GPMin:   25 23:37:41       -7.065369        0.0527
GPMin:   26 23:37:47       -7.076252        0.0481
GPMin:   27 23:37:53       -7.083583        0.0465
GPMin:   28 23:38:00       -7.091405        0.0539
GPMin:   29 23:38:06       -7.100669        0.0706
GPMin:   30 23:38:12       -7.112916        0.0606
GPMin:   31 23:38:18       -7.124128        0.0665
GPMin:   32 23:38:25       -7.139330        0.0828
GPMin:   33 23:38:31       -7.154870        0.0747
GPMin:   34 23:38:37       -7.172017        0.0600
GPMin:   35 23:38:43       -7.187146        0.0641
GPMin:   36 23:38:49       -7.199950        0.0714
GPMin:   37 23:38:55       -7.213686        0.0847
GPMin:   38 23:39:01       -7.229648        0.0953
GPMin:   39 23:39:08       -7.246771        0.0894
GPMin:   40 23:39:15       -7.261491        0.0696
GPMin:   41 23:39:21       -7.270214        0.0430
GPMin:   42 23:39:27       -7.274348        0.0430
GPMin:   43 23:39:34       -7.276356        0.0383
GPMin:   44 23:39:40       -7.278025        0.0310
GPMin:   45 23:39:45       -7.278626        0.0214
GPMin:   46 23:39:50       -7.279252        0.0171
       Step     Time          Energy         fmax
GPMin:    0 23:40:01       -5.125336        1.6554
GPMin:    1 23:40:09       -6.282067        0.8799
GPMin:    2 23:40:17       -6.792285        0.4875
GPMin:    3 23:40:24       -7.026135        0.2677
GPMin:    4 23:40:32       -7.107731        0.1336
GPMin:    5 23:40:38       -7.122479        0.0715
GPMin:    6 23:40:44       -7.125080        0.0545
GPMin:    7 23:40:51       -7.133627        0.0394
GPMin:    8 23:40:57       -7.137047        0.0382
GPMin:    9 23:41:03       -7.138731        0.0382
GPMin:   10 23:41:09       -7.140673        0.0191
