       Step     Time          Energy         fmax
GPMin:   15 00:09:17       -7.247561        0.0612
GPMin:   16 00:09:24       -7.259213        0.0535
GPMin:   17 00:09:31       -7.265480        0.0527
GPMin:   18 00:09:37       -7.270147        0.0382
GPMin:   19 00:09:43       -7.273685        0.0303
GPMin:   20 00:09:49       -7.276673        0.0283
GPMin:   21 00:09:55       -7.278724        0.0180
       Step     Time          Energy         fmax
GPMin:    0 00:10:05       -7.039165        0.1188
GPMin:    1 00:10:13       -7.088227        0.1306
GPMin:    2 00:10:30       -7.101866        0.0847
GPMin:    3 00:10:45       -7.108267        0.0429
GPMin:    4 00:10:51       -7.110578        0.0187
       Step     Time          Energy         fmax
GPMin:    0 00:11:04       -6.367291        0.3752
GPMin:    1 00:11:13       -6.598074        0.3535
GPMin:    2 00:11:22       -6.755781        0.2729
GPMin:    3 00:11:30       -6.865743        0.2281
GPMin:    4 00:11:37       -6.929766        0.1917
GPMin:    5 00:11:44       -6.980573        0.1396
GPMin:    6 00:11:51       -7.016524        0.0986
GPMin:    7 00:11:57       -7.040479        0.1005
GPMin:    8 00:12:03       -7.065214        0.0925
GPMin:    9 00:12:09       -7.086541        0.0622
GPMin:   10 00:12:16       -7.098184        0.0532
GPMin:   11 00:12:22       -7.102549        0.0379
GPMin:   12 00:12:28       -7.105865        0.0259
GPMin:   13 00:12:34       -7.107396        0.0210
GPMin:   14 00:12:40       -7.108781        0.0163
       Step     Time          Energy         fmax
GPMin:    0 00:12:51       -6.616556        0.3078
GPMin:    1 00:12:59       -6.746089        0.1703
GPMin:    2 00:13:06       -6.819585        0.1601
GPMin:    3 00:13:13       -6.886323        0.1430
GPMin:    4 00:13:21       -6.944441        0.1442
GPMin:    5 00:13:28       -7.003586        0.1475
GPMin:    6 00:13:35       -7.057723        0.1298
GPMin:    7 00:13:42       -7.093205        0.0776
GPMin:    8 00:13:48       -7.108132        0.0394
GPMin:    9 00:13:54       -7.115446        0.0466
GPMin:   10 00:14:00       -7.120788        0.0223
GPMin:   11 00:14:06       -7.123352        0.0228
GPMin:   12 00:14:12       -7.127311        0.0279
GPMin:   13 00:14:18       -7.132581        0.0217
GPMin:   14 00:14:24       -7.136936        0.0241
GPMin:   15 00:14:30       -7.139828        0.0160
       Step     Time          Energy         fmax
GPMin:    0 00:14:41       -6.567976        0.2524
GPMin:    1 00:14:50       -6.751818        0.2519
GPMin:    2 00:14:57       -6.872190        0.2456
GPMin:    3 00:15:04       -6.981594        0.2177
GPMin:    4 00:15:12       -7.076100        0.1726
GPMin:    5 00:15:19       -7.149465        0.1404
GPMin:    6 00:15:25       -7.195091        0.0932
GPMin:    7 00:15:32       -7.215491        0.0465
GPMin:    8 00:15:38       -7.222681        0.0329
GPMin:    9 00:15:43       -7.225562        0.0366
GPMin:   10 00:15:49       -7.228801        0.0333
GPMin:   11 00:15:55       -7.234946        0.0394
GPMin:   12 00:16:01       -7.242692        0.0342
GPMin:   13 00:16:08       -7.249998        0.0333
GPMin:   14 00:16:15       -7.255855        0.0378
GPMin:   15 00:16:21       -7.262565        0.0388
GPMin:   16 00:16:27       -7.269822        0.0369
GPMin:   17 00:16:33       -7.275739        0.0312
GPMin:   18 00:16:39       -7.279660        0.0174
       Step     Time          Energy         fmax
GPMin:    0 00:16:51       -6.357038        0.4946
GPMin:    1 00:17:00       -6.580221        0.2088
GPMin:    2 00:17:08       -6.689331        0.1943
GPMin:    3 00:17:15       -6.777448        0.1717
GPMin:    4 00:17:22       -6.853418        0.1752
GPMin:    5 00:17:29       -6.930751        0.1796
GPMin:    6 00:17:36       -7.005628        0.1724
GPMin:    7 00:17:42       -7.071081        0.1355
GPMin:    8 00:17:49       -7.119538        0.0847
GPMin:    9 00:17:56       -7.140800        0.0767
GPMin:   10 00:18:02       -7.152407        0.0781
GPMin:   11 00:18:08       -7.172502        0.0714
GPMin:   12 00:18:14       -7.192512        0.0791
GPMin:   13 00:18:20       -7.213112        0.1028
GPMin:   14 00:18:27       -7.236721        0.0999
GPMin:   15 00:18:34       -7.259183        0.0783
GPMin:   16 00:18:40       -7.272465        0.0446
GPMin:   17 00:18:46       -7.275704        0.0331
GPMin:   18 00:18:52       -7.277719        0.0246
GPMin:   19 00:18:58       -7.278932        0.0191
       Step     Time          Energy         fmax
GPMin:    0 00:19:10       -6.681338        0.4662
GPMin:    1 00:19:18       -6.860702        0.2411
GPMin:    2 00:19:26       -6.971919        0.1773
GPMin:    3 00:19:33       -7.037286        0.1159
GPMin:    4 00:19:40       -7.078624        0.0839
GPMin:    5 00:19:46       -7.100277        0.0606
GPMin:    6 00:19:52       -7.115784        0.0387
GPMin:    7 00:19:58       -7.120425        0.0358
GPMin:    8 00:20:04       -7.124248        0.0312
GPMin:    9 00:20:10       -7.127005        0.0249
GPMin:   10 00:20:16       -7.131528        0.0222
GPMin:   11 00:20:22       -7.136225        0.0198
       Step     Time          Energy         fmax
GPMin:    0 00:20:33       -6.223102        0.7555
GPMin:    1 00:20:41       -6.560941        0.2580
GPMin:    2 00:20:48       -6.695132        0.2592
GPMin:    3 00:20:56       -6.817961        0.2407
GPMin:    4 00:21:03       -6.922266        0.1888
GPMin:    5 00:21:10       -6.996794        0.1525
GPMin:    6 00:21:17       -7.048617        0.1324
GPMin:    7 00:21:25       -7.091793        0.1402
GPMin:    8 00:21:32       -7.130511        0.1116
GPMin:    9 00:21:39       -7.163959        0.1188
GPMin:   10 00:21:45       -7.191525        0.1211
GPMin:   11 00:21:52       -7.215245        0.1182
GPMin:   12 00:21:58       -7.239315        0.0992
GPMin:   13 00:22:05       -7.260581        0.0614
GPMin:   14 00:22:12       -7.271859        0.0532
GPMin:   15 00:22:18       -7.276590        0.0410
GPMin:   16 00:22:24       -7.279368        0.0287
GPMin:   17 00:22:30       -7.280292        0.0146
       Step     Time          Energy         fmax
GPMin:    0 00:22:40       -6.833412        0.5175
GPMin:    1 00:22:48       -6.975942        0.1495
GPMin:    2 00:22:55       -7.037041        0.1459
GPMin:    3 00:23:03       -7.083294        0.0900
GPMin:    4 00:23:10       -7.109041        0.0556
GPMin:    5 00:23:17       -7.122014        0.0503
GPMin:    6 00:23:23       -7.132048        0.0316
GPMin:    7 00:23:30       -7.138369        0.0261
GPMin:    8 00:23:37       -7.142251        0.0240
GPMin:    9 00:23:43       -7.145986        0.0291
GPMin:   10 00:23:49       -7.153186        0.0322
GPMin:   11 00:23:56       -7.166060        0.0442
GPMin:   12 00:24:03       -7.184820        0.0644
GPMin:   13 00:24:09       -7.215580        0.0789
GPMin:   14 00:24:16       -7.246555        0.0654
GPMin:   15 00:24:23       -7.265223        0.0468
GPMin:   16 00:24:29       -7.272729        0.0367
GPMin:   17 00:24:35       -7.276044        0.0235
GPMin:   18 00:24:41       -7.277879        0.0250
GPMin:   19 00:24:47       -7.279608        0.0180
       Step     Time          Energy         fmax
GPMin:    0 00:24:58       -6.842822        0.2827
GPMin:    1 00:25:06       -6.970192        0.2352
GPMin:    2 00:25:13       -7.073909        0.2216
GPMin:    3 00:25:21       -7.147516        0.1493
GPMin:    4 00:25:27       -7.178773        0.0775
GPMin:    5 00:25:34       -7.199354        0.0836
GPMin:    6 00:25:40       -7.220691        0.0467
GPMin:    7 00:25:46       -7.233423        0.0394
GPMin:    8 00:25:52       -7.238279        0.0246
GPMin:    9 00:25:58       -7.241087        0.0222
GPMin:   10 00:26:04       -7.245813        0.0320
GPMin:   11 00:26:10       -7.251968        0.0317
GPMin:   12 00:26:17       -7.259837        0.0440
GPMin:   13 00:26:23       -7.270668        0.0348
GPMin:   14 00:26:30       -7.278620        0.0214
GPMin:   15 00:26:36       -7.280241        0.0130
       Step     Time          Energy         fmax
GPMin:    0 00:26:47       -6.571457        0.8401
GPMin:    1 00:26:55       -6.910716        0.3204
GPMin:    2 00:27:03       -7.035839        0.1950
GPMin:    3 00:27:11       -7.110159        0.1227
GPMin:    4 00:27:17       -7.148693        0.1297
GPMin:    5 00:27:24       -7.190460        0.1150
GPMin:    6 00:27:31       -7.219987        0.0932
GPMin:    7 00:27:38       -7.234553        0.0584
GPMin:    8 00:27:44       -7.239866        0.0352
GPMin:    9 00:27:50       -7.241216        0.0271
GPMin:   10 00:27:56       -7.242008        0.0169
       Step     Time          Energy         fmax
GPMin:    0 00:28:07       -6.167084        0.6081
GPMin:    1 00:28:14       -6.482993        0.2310
GPMin:    2 00:28:21       -6.586180        0.1554
GPMin:    3 00:28:28       -6.634056        0.1539
GPMin:    4 00:28:35       -6.685608        0.1606
GPMin:    5 00:28:41       -6.742646        0.1661
GPMin:    6 00:28:47       -6.801786        0.1392
GPMin:    7 00:28:53       -6.838282        0.0619
GPMin:    8 00:28:59       -6.844716        0.0228
GPMin:    9 00:29:03       -6.845552        0.0171
       Step     Time          Energy         fmax
GPMin:    0 00:29:16       -6.309622        0.3758
GPMin:    1 00:29:25       -6.516716        0.2500
GPMin:    2 00:29:34       -6.619362        0.1904
GPMin:    3 00:29:41       -6.683497        0.1887
GPMin:    4 00:29:48       -6.743093        0.1980
GPMin:    5 00:29:56       -6.811413        0.2066
GPMin:    6 00:30:02       -6.879062        0.2160
GPMin:    7 00:30:09       -6.948610        0.2129
GPMin:    8 00:30:16       -7.016674        0.1836
GPMin:    9 00:30:24       -7.066412        0.1060
GPMin:   10 00:30:31       -7.081651        0.0540
GPMin:   11 00:30:37       -7.087074        0.0550
GPMin:   12 00:30:43       -7.092306        0.0322
GPMin:   13 00:30:49       -7.094800        0.0294
GPMin:   14 00:30:55       -7.097297        0.0185
       Step     Time          Energy         fmax
GPMin:    0 00:31:06       -6.842467        0.3159
GPMin:    1 00:31:13       -7.004995        0.2124
GPMin:    2 00:31:21       -7.089894        0.1321
GPMin:    3 00:31:28       -7.153487        0.1036
GPMin:    4 00:31:36       -7.201498        0.0938
GPMin:    5 00:31:42       -7.231238        0.0691
GPMin:    6 00:31:49       -7.249926        0.0494
GPMin:    7 00:31:56       -7.264033        0.0563
GPMin:    8 00:32:02       -7.271972        0.0448
GPMin:    9 00:32:08       -7.276143        0.0242
GPMin:   10 00:32:14       -7.278325        0.0198
       Step     Time          Energy         fmax
GPMin:    0 00:32:26       -6.697345        0.8103
GPMin:    1 00:32:34       -7.064336        0.2479
GPMin:    2 00:32:41       -7.172414        0.1448
GPMin:    3 00:32:48       -7.209495        0.1078
GPMin:    4 00:32:55       -7.230765        0.0955
GPMin:    5 00:33:02       -7.246617        0.0569
GPMin:    6 00:33:08       -7.255351        0.0480
GPMin:    7 00:33:14       -7.263296        0.0370
GPMin:    8 00:33:19       -7.268573        0.0408
GPMin:    9 00:33:25       -7.273571        0.0316
GPMin:   10 00:33:31       -7.277405        0.0266
GPMin:   11 00:33:37       -7.279684        0.0179
       Step     Time          Energy         fmax
GPMin:    0 00:33:48       -6.630012        0.3710
GPMin:    1 00:33:56       -6.798911        0.2512
GPMin:    2 00:34:03       -6.926918        0.2270
GPMin:    3 00:34:10       -7.017632        0.2498
GPMin:    4 00:34:17       -7.103286        0.2335
GPMin:    5 00:34:23       -7.176069        0.1747
GPMin:    6 00:34:30       -7.219177        0.0970
GPMin:    7 00:34:36       -7.241838        0.0994
GPMin:    8 00:34:42       -7.257520        0.0469
GPMin:    9 00:34:48       -7.264108        0.0338
GPMin:   10 00:34:54       -7.268306        0.0285
GPMin:   11 00:35:00       -7.272569        0.0323
GPMin:   12 00:35:06       -7.276441        0.0348
GPMin:   13 00:35:12       -7.279377        0.0221
GPMin:   14 00:35:18       -7.280214        0.0115
       Step     Time          Energy         fmax
GPMin:    0 00:35:29       -6.527756        0.2405
GPMin:    1 00:35:37       -6.686908        0.1889
GPMin:    2 00:35:44       -6.781004        0.2181
GPMin:    3 00:35:52       -6.874544        0.2260
GPMin:    4 00:35:59       -6.968678        0.2299
GPMin:    5 00:36:07       -7.060872        0.2199
GPMin:    6 00:36:14       -7.144797        0.1795
GPMin:    7 00:36:22       -7.206640        0.0964
GPMin:    8 00:36:28       -7.233987        0.0669
GPMin:    9 00:36:34       -7.244240        0.0648
GPMin:   10 00:36:40       -7.253920        0.0471
GPMin:   11 00:36:46       -7.258938        0.0357
GPMin:   12 00:36:52       -7.262900        0.0417
GPMin:   13 00:36:58       -7.269364        0.0395
GPMin:   14 00:37:04       -7.275638        0.0269
GPMin:   15 00:37:10       -7.278861        0.0208
GPMin:   16 00:37:16       -7.279769        0.0140
       Step     Time          Energy         fmax
GPMin:    0 00:37:27       -6.648456        0.8533
GPMin:    1 00:37:35       -6.926100        0.2793
GPMin:    2 00:37:43       -6.998799        0.2052
GPMin:    3 00:37:49       -7.047975        0.1181
GPMin:    4 00:37:56       -7.074990        0.0996
GPMin:    5 00:38:02       -7.095624        0.0607
GPMin:    6 00:38:08       -7.106947        0.0381
GPMin:    7 00:38:14       -7.110253        0.0328
GPMin:    8 00:38:20       -7.111939        0.0199
       Step     Time          Energy         fmax
GPMin:    0 00:38:31       -6.285046        0.4232
GPMin:    1 00:38:39       -6.470293        0.2503
GPMin:    2 00:38:46       -6.592184        0.2210
GPMin:    3 00:38:54       -6.676267        0.1843
GPMin:    4 00:39:01       -6.723549        0.1497
GPMin:    5 00:39:08       -6.784238        0.1121
GPMin:    6 00:39:15       -6.815467        0.1182
GPMin:    7 00:39:22       -6.875708        0.1781
GPMin:    8 00:39:29       -6.895877        0.1730
GPMin:    9 00:39:36       -6.961066        0.1224
GPMin:   10 00:39:43       -7.016686        0.1306
GPMin:   11 00:39:50       -7.061061        0.1133
GPMin:   12 00:39:56       -7.091542        0.0874
GPMin:   13 00:40:02       -7.111157        0.0664
GPMin:   14 00:40:08       -7.121449        0.0511
GPMin:   15 00:40:14       -7.128050        0.0529
GPMin:   16 00:40:20       -7.138700        0.0561
GPMin:   17 00:40:26       -7.151549        0.0465
GPMin:   18 00:40:33       -7.159742        0.0502
GPMin:   19 00:40:39       -7.165123        0.0604
GPMin:   20 00:40:46       -7.173649        0.0498
GPMin:   21 00:40:53       -7.187725        0.0627
GPMin:   22 00:40:59       -7.209903        0.0678
GPMin:   23 00:41:06       -7.234275        0.0579
GPMin:   24 00:41:13       -7.255883        0.0578
GPMin:   25 00:41:19       -7.270761        0.0455
GPMin:   26 00:41:25       -7.276074        0.0402
GPMin:   27 00:41:31       -7.278240        0.0291
GPMin:   28 00:41:38       -7.279214        0.0178
       Step     Time          Energy         fmax
GPMin:    0 00:41:48       -6.285048        0.4233
GPMin:    1 00:41:56       -6.470285        0.2503
GPMin:    2 00:42:04       -6.592181        0.2210
GPMin:    3 00:42:11       -6.676270        0.1843
GPMin:    4 00:42:19       -6.723556        0.1497
GPMin:    5 00:42:25       -6.784233        0.1121
GPMin:    6 00:42:32       -6.815462        0.1182
GPMin:    7 00:42:40       -6.875700        0.1781
GPMin:    8 00:42:46       -6.895836        0.1730
GPMin:    9 00:42:54       -6.961102        0.1224
GPMin:   10 00:43:00       -7.016707        0.1307
GPMin:   11 00:43:07       -7.061076        0.1134
GPMin:   12 00:43:13       -7.091550        0.0874
GPMin:   13 00:43:19       -7.111154        0.0664
GPMin:   14 00:43:25       -7.121441        0.0512
GPMin:   15 00:43:31       -7.128047        0.0529
GPMin:   16 00:43:37       -7.138699        0.0562
GPMin:   17 00:43:44       -7.151552        0.0466
GPMin:   18 00:43:51       -7.159753        0.0503
GPMin:   19 00:43:57       -7.165137        0.0604
GPMin:   20 00:44:03       -7.173668        0.0499
GPMin:   21 00:44:10       -7.187749        0.0627
