      Step     Time          Energy         fmax
BFGS:   40 20:06:33       -4.731794        0.0626
BFGS:   41 20:06:33       -4.732649        0.1032
BFGS:   42 20:06:33       -4.733344        0.1270
BFGS:   43 20:06:33       -4.734360        0.1417
BFGS:   44 20:06:33       -4.736838        0.1903
BFGS:   45 20:06:33       -4.744609        0.3865
BFGS:   46 20:06:33       -4.756189        0.6024
BFGS:   47 20:06:33       -4.766702        0.7599
BFGS:   48 20:06:33       -4.780943        0.8702
BFGS:   49 20:06:33       -4.796335        0.9458
BFGS:   50 20:06:33       -4.815143        0.9793
BFGS:   51 20:06:33       -4.810863        0.9494
BFGS:   52 20:06:33       -4.832795        0.9671
BFGS:   53 20:06:33       -4.850237        0.9492
BFGS:   54 20:06:33       -4.893123        0.8884
BFGS:   55 20:06:33       -4.925037        0.8508
BFGS:   56 20:06:33       -4.939069        0.7801
BFGS:   57 20:06:33       -4.958913        0.7174
BFGS:   58 20:06:33       -4.982083        0.6288
BFGS:   59 20:06:33       -5.006748        0.6027
BFGS:   60 20:06:33       -5.032876        0.6753
BFGS:   61 20:06:33       -5.058436        0.7399
BFGS:   62 20:06:33       -5.066780        0.7548
BFGS:   63 20:06:33       -5.070064        0.7280
BFGS:   64 20:06:33       -5.078590        0.6285
BFGS:   65 20:06:33       -5.084089        0.6074
BFGS:   66 20:06:33       -5.120287        0.5779
BFGS:   67 20:06:33       -5.163597        0.6957
BFGS:   68 20:06:33       -5.238674        0.7764
BFGS:   69 20:06:33       -5.316242        0.6199
BFGS:   70 20:06:33       -5.379920        0.3698
BFGS:   71 20:06:33       -5.446111        0.4879
BFGS:   72 20:06:33       -5.503578        0.5894
BFGS:   73 20:06:33       -5.453772        0.8227
BFGS:   74 20:06:33       -5.535455        0.5326
BFGS:   75 20:06:33       -5.543419        0.5500
BFGS:   76 20:06:33       -5.552088        0.5620
BFGS:   77 20:06:33       -5.560373        0.5734
BFGS:   78 20:06:33       -5.571432        0.5461
BFGS:   79 20:06:33       -5.599285        0.3723
BFGS:   80 20:06:33       -5.613994        0.3623
BFGS:   81 20:06:33       -5.621663        0.4298
BFGS:   82 20:06:33       -5.624945        0.4427
BFGS:   83 20:06:33       -5.627811        0.4382
BFGS:   84 20:06:33       -5.630582        0.4141
BFGS:   85 20:06:33       -5.633990        0.3610
BFGS:   86 20:06:33       -5.635933        0.3075
BFGS:   87 20:06:33       -5.637940        0.2501
BFGS:   88 20:06:33       -5.640723        0.2366
BFGS:   89 20:06:33       -5.644528        0.1786
BFGS:   90 20:06:33       -5.648630        0.1129
BFGS:   91 20:06:33       -5.651374        0.0676
BFGS:   92 20:06:33       -5.652201        0.0333
      Step     Time          Energy         fmax
BFGS:    0 20:06:33       13.037628       23.8693
BFGS:    1 20:06:33        2.486140       22.0701
BFGS:    2 20:06:33       -1.408937        5.4892
BFGS:    3 20:06:33       -2.261198        2.9294
BFGS:    4 20:06:33       -2.857245        1.0967
BFGS:    5 20:06:33       -3.037195        0.5945
BFGS:    6 20:06:33       -3.087476        0.3708
BFGS:    7 20:06:33       -3.100929        0.3001
BFGS:    8 20:06:33       -3.112968        0.3326
BFGS:    9 20:06:33       -3.140950        0.4352
BFGS:   10 20:06:33       -3.200560        0.5867
BFGS:   11 20:06:33       -3.233361        0.6498
BFGS:   12 20:06:33       -3.296355        0.5050
BFGS:   13 20:06:33       -3.353545        0.8336
BFGS:   14 20:06:33       -3.372841        0.6767
BFGS:   15 20:06:33       -3.385427        0.6463
BFGS:   16 20:06:33       -3.421857        0.3085
BFGS:   17 20:06:33       -3.425594        0.2517
BFGS:   18 20:06:33       -3.427043        0.2320
BFGS:   19 20:06:33       -3.437435        0.1759
BFGS:   20 20:06:33       -3.440951        0.2175
BFGS:   21 20:06:33       -3.445116        0.3286
BFGS:   22 20:06:33       -3.449035        0.3828
BFGS:   23 20:06:33       -3.459509        0.4483
BFGS:   24 20:06:33       -3.493608        0.4888
BFGS:   25 20:06:33       -3.580026        0.5977
BFGS:   26 20:06:33       -3.679296        0.4913
BFGS:   27 20:06:33       -3.700534        0.5579
BFGS:   28 20:06:33       -3.729025        0.6949
BFGS:   29 20:06:33       -3.756317        0.6545
BFGS:   30 20:06:33       -3.798585        0.4824
BFGS:   31 20:06:33       -3.858919        0.5635
BFGS:   32 20:06:33       -3.881488        0.4987
BFGS:   33 20:06:33       -3.893508        0.3337
BFGS:   34 20:06:33       -3.898761        0.3279
BFGS:   35 20:06:33       -3.910141        0.2338
BFGS:   36 20:06:33       -3.916877        0.1607
BFGS:   37 20:06:33       -3.920859        0.1525
BFGS:   38 20:06:33       -3.922709        0.1455
BFGS:   39 20:06:33       -3.924760        0.1236
BFGS:   40 20:06:33       -3.926284        0.1119
BFGS:   41 20:06:33       -3.927667        0.1238
BFGS:   42 20:06:33       -3.929751        0.1478
BFGS:   43 20:06:33       -3.935455        0.2262
BFGS:   44 20:06:33       -3.950744        0.4212
BFGS:   45 20:06:33       -3.975513        0.5977
BFGS:   46 20:06:33       -4.003136        0.7395
BFGS:   47 20:06:33       -4.035250        0.9375
BFGS:   48 20:06:33       -4.065902        1.0975
BFGS:   49 20:06:33       -4.096967        1.2000
BFGS:   50 20:06:33       -4.129690        1.3143
BFGS:   51 20:06:33       -4.142795        1.4335
BFGS:   52 20:06:33       -4.169955        1.1684
BFGS:   53 20:06:33       -4.236412        1.1613
BFGS:   54 20:06:33       -4.334510        1.2071
BFGS:   55 20:06:33       -4.408295        1.1535
BFGS:   56 20:06:33       -4.524703        1.0341
BFGS:   57 20:06:33       -4.532005        0.9505
BFGS:   58 20:06:33       -4.614912        0.8096
BFGS:   59 20:06:33       -4.648801        0.8121
BFGS:   60 20:06:33       -4.705908        1.2474
BFGS:   61 20:06:33       -4.769536        0.9913
BFGS:   62 20:06:33       -4.881251        1.1387
BFGS:   63 20:06:33       -4.888683        1.0156
BFGS:   64 20:06:33       -4.927932        1.0031
BFGS:   65 20:06:33       -4.948694        0.9585
BFGS:   66 20:06:33       -5.119269        0.8527
BFGS:   67 20:06:33       -5.117549        1.4088
BFGS:   68 20:06:33       -5.235926        0.6955
BFGS:   69 20:06:33       -5.283560        0.5669
BFGS:   70 20:06:33       -5.307830        0.6563
BFGS:   71 20:06:33       -5.311389        0.6287
BFGS:   72 20:06:33       -5.317068        0.6069
BFGS:   73 20:06:33       -5.322792        0.5873
BFGS:   74 20:06:33       -5.331135        0.5499
BFGS:   75 20:06:33       -5.338396        0.5192
BFGS:   76 20:06:33       -5.346141        0.5340
BFGS:   77 20:06:33       -5.358112        0.5948
BFGS:   78 20:06:33       -5.384149        0.7358
BFGS:   79 20:06:33       -5.414335        0.8481
BFGS:   80 20:06:33       -5.441463        0.8411
BFGS:   81 20:06:33       -5.481701        0.8219
BFGS:   82 20:06:33       -5.503644        0.6900
BFGS:   83 20:06:33       -5.513269        0.6203
BFGS:   84 20:06:33       -5.519543        0.5941
BFGS:   85 20:06:33       -5.525998        0.5175
BFGS:   86 20:06:33       -5.532291        0.5286
BFGS:   87 20:06:33       -5.538195        0.4963
BFGS:   88 20:06:33       -5.542472        0.5072
BFGS:   89 20:06:33       -5.543828        0.5265
BFGS:   90 20:06:33       -5.544917        0.5426
BFGS:   91 20:06:33       -5.546726        0.5629
BFGS:   92 20:06:33       -5.549668        0.5819
BFGS:   93 20:06:33       -5.555874        0.6043
BFGS:   94 20:06:33       -5.568124        0.6343
BFGS:   95 20:06:33       -5.581798        0.6738
BFGS:   96 20:06:33       -5.590454        0.6502
BFGS:   97 20:06:33       -5.597208        0.5465
BFGS:   98 20:06:33       -5.598038        0.5460
BFGS:   99 20:06:33       -5.598669        0.5337
BFGS:  100 20:06:33       -5.599292        0.5217
BFGS:  101 20:06:33       -5.599889        0.5193
BFGS:  102 20:06:33       -5.600778        0.5252
BFGS:  103 20:06:33       -5.601984        0.5380
BFGS:  104 20:06:33       -5.604052        0.5502
BFGS:  105 20:06:33       -5.608250        0.5506
BFGS:  106 20:06:33       -5.615605        0.5194
BFGS:  107 20:06:33       -5.626462        0.4248
BFGS:  108 20:06:33       -5.634122        0.3808
BFGS:  109 20:06:33       -5.644459        0.1473
BFGS:  110 20:06:33       -5.648533        0.1262
BFGS:  111 20:06:33       -5.650047        0.1272
BFGS:  112 20:06:33       -5.651130        0.1000
BFGS:  113 20:06:33       -5.651831        0.0761
BFGS:  114 20:06:33       -5.652044        0.0599
BFGS:  115 20:06:33       -5.652188        0.0501
BFGS:  116 20:06:33       -5.652297        0.0335
      Step     Time          Energy         fmax
BFGS:    0 20:06:33       14.294205       41.9722
BFGS:    1 20:06:33        1.255456       11.9129
BFGS:    2 20:06:33       -1.517761        7.8700
BFGS:    3 20:06:33       -3.136866        2.8338
BFGS:    4 20:06:33       -3.561476        1.4050
BFGS:    5 20:06:33       -3.711803        0.7920
BFGS:    6 20:06:33       -3.756758        0.5365
BFGS:    7 20:06:33       -3.784198        0.5927
BFGS:    8 20:06:33       -3.828261        0.6540
BFGS:    9 20:06:33       -3.895674        0.7051
BFGS:   10 20:06:33       -3.943263        0.6432
BFGS:   11 20:06:33       -4.031444        1.1033
BFGS:   12 20:06:33       -4.051364        0.6985
BFGS:   13 20:06:33       -4.070338        0.4725
BFGS:   14 20:06:33       -4.105800        0.3779
BFGS:   15 20:06:33       -4.114726        0.3636
BFGS:   16 20:06:33       -4.129631        0.3685
BFGS:   17 20:06:33       -4.165213        0.4464
BFGS:   18 20:06:33       -4.184648        0.5064
BFGS:   19 20:06:33       -4.213040        0.6709
BFGS:   20 20:06:33       -4.271775        1.0108
BFGS:   21 20:06:33       -4.361927        1.9416
BFGS:   22 20:06:33       -4.433957        1.7678
BFGS:   23 20:06:33       -4.440899        0.6811
BFGS:   24 20:06:33       -4.541669        0.5018
BFGS:   25 20:06:33       -4.567344        0.5932
BFGS:   26 20:06:33       -4.618583        0.3698
BFGS:   27 20:06:33       -4.648054        0.4534
BFGS:   28 20:06:33       -4.661324        0.4682
BFGS:   29 20:06:33       -4.691346        0.5046
BFGS:   30 20:06:33       -4.720212        0.5163
BFGS:   31 20:06:33       -4.746572        0.4116
BFGS:   32 20:06:33       -4.769479        0.1564
BFGS:   33 20:06:33       -4.770731        0.0946
BFGS:   34 20:06:33       -4.771179        0.0896
BFGS:   35 20:06:33       -4.772144        0.0753
BFGS:   36 20:06:33       -4.773730        0.0598
BFGS:   37 20:06:33       -4.774142        0.0627
BFGS:   38 20:06:33       -4.774422        0.0684
BFGS:   39 20:06:33       -4.774767        0.0712
BFGS:   40 20:06:33       -4.775580        0.0717
BFGS:   41 20:06:33       -4.777018        0.0967
BFGS:   42 20:06:33       -4.779278        0.1412
BFGS:   43 20:06:33       -4.782036        0.1633
BFGS:   44 20:06:33       -4.785609        0.1823
BFGS:   45 20:06:33       -4.799834        0.3284
BFGS:   46 20:06:33       -4.844087        0.3583
BFGS:   47 20:06:33       -4.937098        0.4914
BFGS:   48 20:06:33       -5.096240        0.6225
BFGS:   49 20:06:33       -5.283304        0.4317
BFGS:   50 20:06:33       -4.954813        4.0672
BFGS:   51 20:06:33       -5.318962        0.3343
BFGS:   52 20:06:33       -5.336406        0.2850
BFGS:   53 20:06:33       -5.360839        0.3850
BFGS:   54 20:06:33       -5.370305        0.2829
BFGS:   55 20:06:33       -5.377854        0.2508
BFGS:   56 20:06:33       -5.400862        0.2948
BFGS:   57 20:06:33       -5.420350        0.4469
BFGS:   58 20:06:33       -5.459295        0.6615
BFGS:   59 20:06:33       -5.500576        0.7134
BFGS:   60 20:06:33       -5.552754        0.5141
BFGS:   61 20:06:33       -5.587336        0.4286
BFGS:   62 20:06:33       -5.605688        0.3377
BFGS:   63 20:06:33       -5.616999        0.3124
BFGS:   64 20:06:33       -5.635230        0.2827
BFGS:   65 20:06:33       -5.644236        0.2353
BFGS:   66 20:06:33       -5.649422        0.1223
BFGS:   67 20:06:33       -5.651406        0.0613
BFGS:   68 20:06:33       -5.651933        0.0374
      Step     Time          Energy         fmax
BFGS:    0 20:06:33       13.153698       35.3675
BFGS:    1 20:06:33        0.486101       10.5539
BFGS:    2 20:06:33       -1.812156        5.2956
BFGS:    3 20:06:33       -2.738447        3.0254
BFGS:    4 20:06:33       -3.184231        1.3766
BFGS:    5 20:06:33       -3.307786        0.6850
BFGS:    6 20:06:33       -3.337985        0.4500
BFGS:    7 20:06:33       -3.349604        0.3916
BFGS:    8 20:06:33       -3.367023        0.4015
BFGS:    9 20:06:33       -3.405983        0.5115
BFGS:   10 20:06:33       -3.499603        0.7008
BFGS:   11 20:06:33       -3.455647        1.2032
BFGS:   12 20:06:33       -3.557715        0.6397
BFGS:   13 20:06:33       -3.584391        0.5802
BFGS:   14 20:06:33       -3.633356        0.8130
BFGS:   15 20:06:33       -3.656259        0.6326
BFGS:   16 20:06:33       -3.739708        0.4845
BFGS:   17 20:06:33       -3.759145        0.4240
BFGS:   18 20:06:33       -3.785568        0.4146
BFGS:   19 20:06:33       -3.814592        0.5233
BFGS:   20 20:06:33       -3.843243        0.5621
BFGS:   21 20:06:33       -3.898639        0.5125
BFGS:   22 20:06:33       -3.919876        0.4975
BFGS:   23 20:06:33       -3.935845        0.5009
BFGS:   24 20:06:33       -4.079897        1.0124
BFGS:   25 20:06:33       -4.193429        1.6574
BFGS:   26 20:06:33       -4.222040        1.9750
BFGS:   27 20:06:33       -4.384432        1.3536
BFGS:   28 20:06:33       -4.490132        0.6805
BFGS:   29 20:06:33       -4.544266        0.5166
BFGS:   30 20:06:33       -4.568634        0.5107
BFGS:   31 20:06:33       -4.601107        0.5022
BFGS:   32 20:06:33       -4.630542        0.4866
BFGS:   33 20:06:33       -4.651679        0.4063
BFGS:   34 20:06:33       -4.667791        0.4267
BFGS:   35 20:06:33       -4.691150        0.4700
BFGS:   36 20:06:33       -4.713213        0.4337
BFGS:   37 20:06:33       -4.733850        0.3829
BFGS:   38 20:06:33       -4.757907        0.3612
BFGS:   39 20:06:33       -4.785571        0.3238
BFGS:   40 20:06:33       -4.793170        0.2231
BFGS:   41 20:06:33       -4.795520        0.1946
BFGS:   42 20:06:34       -4.798596        0.1808
BFGS:   43 20:06:34       -4.800755        0.1618
BFGS:   44 20:06:34       -4.803589        0.1163
BFGS:   45 20:06:34       -4.805693        0.0868
BFGS:   46 20:06:34       -4.806812        0.1125
BFGS:   47 20:06:34       -4.807990        0.1291
BFGS:   48 20:06:34       -4.810035        0.1571
BFGS:   49 20:06:34       -4.813799        0.2057
BFGS:   50 20:06:34       -4.819972        0.2306
BFGS:   51 20:06:34       -4.830475        0.3888
BFGS:   52 20:06:34       -4.853932        0.7741
BFGS:   53 20:06:34       -4.930848        0.7162
BFGS:   54 20:06:34       -5.052460        1.2455
BFGS:   55 20:06:34       -5.144597        1.6222
BFGS:   56 20:06:34       -5.196710        1.2330
BFGS:   57 20:06:34       -5.278035        0.6161
BFGS:   58 20:06:34       -5.316914        0.4241
BFGS:   59 20:06:34       -5.343736        0.4345
BFGS:   60 20:06:34       -5.387493        0.6232
BFGS:   61 20:06:34       -5.425790        0.9668
BFGS:   62 20:06:34       -5.466168        0.4879
BFGS:   63 20:06:34       -5.501227        0.4202
BFGS:   64 20:06:34       -5.557195        0.4250
BFGS:   65 20:06:34       -5.571661        0.3409
BFGS:   66 20:06:34       -5.584024        0.2482
BFGS:   67 20:06:34       -5.594515        0.2751
BFGS:   68 20:06:34       -5.607771        0.2638
BFGS:   69 20:06:34       -5.621217        0.2588
BFGS:   70 20:06:34       -5.633809        0.2495
BFGS:   71 20:06:34       -5.646206        0.1709
BFGS:   72 20:06:34       -5.650610        0.1347
BFGS:   73 20:06:34       -5.651403        0.0930
BFGS:   74 20:06:34       -5.652336        0.0275
      Step     Time          Energy         fmax
BFGS:    0 20:06:34       13.607069       27.8476
BFGS:    1 20:06:34        0.933462       10.5257
BFGS:    2 20:06:34       -1.310340        4.9814
BFGS:    3 20:06:34       -2.336914        2.0758
BFGS:    4 20:06:34       -2.731223        1.0644
BFGS:    5 20:06:34       -2.859221        0.5702
BFGS:    6 20:06:34       -2.888305        0.4301
BFGS:    7 20:06:34       -2.898461        0.4018
BFGS:    8 20:06:34       -2.911764        0.4035
BFGS:    9 20:06:34       -2.943640        0.4637
BFGS:   10 20:06:34       -3.035011        0.6483
BFGS:   11 20:06:34       -3.131680        0.7664
BFGS:   12 20:06:34       -3.144804        0.8737
BFGS:   13 20:06:34       -3.196965        0.8185
BFGS:   14 20:06:34       -3.244890        0.8073
BFGS:   15 20:06:34       -3.485508        1.8969
BFGS:   16 20:06:34       -3.593342        1.3950
BFGS:   17 20:06:34       -3.734116        1.4586
BFGS:   18 20:06:34       -3.770903        0.8339
BFGS:   19 20:06:34       -3.829152        0.8181
BFGS:   20 20:06:34       -3.869479        0.7683
BFGS:   21 20:06:34       -3.930610        1.0475
BFGS:   22 20:06:34       -3.979917        1.2905
BFGS:   23 20:06:34       -4.054029        0.6220
BFGS:   24 20:06:34       -4.074886        0.4231
BFGS:   25 20:06:34       -4.090363        0.3872
BFGS:   26 20:06:34       -4.100163        0.3796
BFGS:   27 20:06:34       -4.155548        0.5938
BFGS:   28 20:06:34       -4.238629        0.8071
BFGS:   29 20:06:34       -4.292633        0.7123
BFGS:   30 20:06:34       -4.318756        0.7244
BFGS:   31 20:06:34       -4.371233        0.6279
BFGS:   32 20:06:34       -4.396623        0.5076
BFGS:   33 20:06:34       -4.422946        0.4330
BFGS:   34 20:06:34       -4.449154        0.3371
BFGS:   35 20:06:34       -4.463034        0.3514
BFGS:   36 20:06:34       -4.505054        0.4617
BFGS:   37 20:06:34       -4.520456        0.4810
BFGS:   38 20:06:34       -4.546112        0.4964
BFGS:   39 20:06:34       -4.576417        0.5457
BFGS:   40 20:06:34       -4.631482        0.5121
BFGS:   41 20:06:34       -4.668966        0.4439
BFGS:   42 20:06:34       -4.680282        0.3945
BFGS:   43 20:06:34       -4.683939        0.3503
BFGS:   44 20:06:34       -4.690835        0.2424
BFGS:   45 20:06:34       -4.697312        0.2497
BFGS:   46 20:06:34       -4.704033        0.1914
BFGS:   47 20:06:34       -4.707353        0.0835
BFGS:   48 20:06:34       -4.708073        0.0573
BFGS:   49 20:06:34       -4.708252        0.0504
BFGS:   50 20:06:34       -4.708722        0.0451
      Step     Time          Energy         fmax
BFGS:    0 20:06:34       12.320920       38.5864
BFGS:    1 20:06:34        0.522762       12.7226
BFGS:    2 20:06:34       -1.979773        6.9325
BFGS:    3 20:06:34       -3.350525        2.6507
BFGS:    4 20:06:34       -3.677079        1.4768
BFGS:    5 20:06:34       -3.843731        0.6061
BFGS:    6 20:06:34       -3.882557        0.4659
BFGS:    7 20:06:34       -3.904848        0.4572
BFGS:    8 20:06:34       -3.939552        0.5645
BFGS:    9 20:06:34       -4.015996        0.7102
BFGS:   10 20:06:34       -4.140951        0.9041
BFGS:   11 20:06:34       -4.203395        1.4287
BFGS:   12 20:06:34       -4.394265        2.1037
BFGS:   13 20:06:34       -4.502849        2.2277
BFGS:   14 20:06:34       -4.672789        1.2660
BFGS:   15 20:06:34       -4.766566        1.2489
BFGS:   16 20:06:34       -4.813481        0.6315
BFGS:   17 20:06:34       -4.865751        0.5371
BFGS:   18 20:06:34       -4.889943        0.5557
BFGS:   19 20:06:34       -4.910181        0.5457
BFGS:   20 20:06:34       -5.122314        0.7229
BFGS:   21 20:06:34       -5.067040        2.0580
BFGS:   22 20:06:34       -5.223607        0.6758
BFGS:   23 20:06:34       -5.254585        0.6665
BFGS:   24 20:06:34       -5.295440        0.6686
BFGS:   25 20:06:34       -5.318986        0.5954
BFGS:   26 20:06:34       -5.384936        0.2135
BFGS:   27 20:06:34       -5.387539        0.2071
BFGS:   28 20:06:34       -5.396496        0.2340
BFGS:   29 20:06:34       -5.407035        0.3306
