       Step     Time          Energy         fmax
GPMin:   30 20:42:31       -4.889381        0.0170
       Step     Time          Energy         fmax
GPMin:    0 20:42:41       -3.324936        1.0086
GPMin:    1 20:42:49       -3.950298        0.4959
GPMin:    2 20:42:56       -4.185336        0.2725
GPMin:    3 20:43:02       -4.259200        0.1935
GPMin:    4 20:43:08       -4.279599        0.1665
GPMin:    5 20:43:24       -4.303191        0.1736
GPMin:    6 20:43:29       -4.310531        0.1464
GPMin:    7 20:43:44       -4.321629        0.1460
GPMin:    8 20:43:59       -4.342079        0.1148
GPMin:    9 20:44:05       -4.356560        0.1201
GPMin:   10 20:44:20       -4.368535        0.1005
GPMin:   11 20:44:26       -4.392035        0.0863
GPMin:   12 20:44:31       -4.402201        0.0750
GPMin:   13 20:44:38       -4.417154        0.2545
GPMin:   14 20:44:45       -4.430623        0.1029
GPMin:   15 20:44:50       -4.434333        0.1086
GPMin:   16 20:44:56       -4.442852        0.0736
GPMin:   17 20:45:02       -4.458169        0.0521
GPMin:   18 20:45:07       -4.464875        0.0323
GPMin:   19 20:45:11       -4.468393        0.0364
GPMin:   20 20:45:17       -4.472944        0.0547
GPMin:   21 20:45:22       -4.477114        0.0399
GPMin:   22 20:45:27       -4.482383        0.0376
GPMin:   23 20:45:31       -4.485597        0.0287
GPMin:   24 20:45:36       -4.490926        0.0347
GPMin:   25 20:45:41       -4.494928        0.0480
GPMin:   26 20:45:46       -4.503758        0.0336
GPMin:   27 20:45:51       -4.511602        0.0339
GPMin:   28 20:45:56       -4.517541        0.0422
GPMin:   29 20:46:01       -4.523890        0.0463
GPMin:   30 20:46:07       -4.531356        0.0448
GPMin:   31 20:46:12       -4.538700        0.0393
GPMin:   32 20:46:17       -4.544747        0.0282
GPMin:   33 20:46:22       -4.549646        0.0322
GPMin:   34 20:46:27       -4.555307        0.0364
GPMin:   35 20:46:33       -4.559342        0.0301
GPMin:   36 20:46:38       -4.562757        0.0344
GPMin:   37 20:46:43       -4.564751        0.0399
GPMin:   38 20:46:48       -4.567216        0.0297
GPMin:   39 20:46:54       -4.569409        0.0296
GPMin:   40 20:46:59       -4.572222        0.0399
GPMin:   41 20:47:04       -4.574998        0.0377
GPMin:   42 20:47:10       -4.584052        0.0427
GPMin:   43 20:47:16       -4.595018        0.0660
GPMin:   44 20:47:22       -4.612344        0.0801
GPMin:   45 20:47:28       -4.636360        0.0804
GPMin:   46 20:47:34       -4.662464        0.0769
GPMin:   47 20:47:40       -4.688481        0.0887
GPMin:   48 20:47:45       -4.718357        0.0796
GPMin:   49 20:47:50       -4.747310        0.0777
GPMin:   50 20:47:56       -4.778673        0.0739
GPMin:   51 20:48:01       -4.806817        0.0691
GPMin:   52 20:48:06       -4.833908        0.0632
GPMin:   53 20:48:12       -4.856137        0.0576
GPMin:   54 20:48:17       -4.874619        0.0597
GPMin:   55 20:48:22       -4.892000        0.0550
GPMin:   56 20:48:28       -4.906830        0.0426
GPMin:   57 20:48:33       -4.916849        0.0337
GPMin:   58 20:48:38       -4.923308        0.0329
GPMin:   59 20:48:43       -4.927874        0.0282
GPMin:   60 20:48:48       -4.930737        0.0224
GPMin:   61 20:48:53       -4.932415        0.0223
GPMin:   62 20:48:58       -4.933441        0.0155
       Step     Time          Energy         fmax
GPMin:    0 20:49:07       -2.893366        1.2860
GPMin:    1 20:49:13       -3.778202        0.5823
GPMin:    2 20:49:18       -4.080209        0.2237
GPMin:    3 20:49:23       -4.152893        0.0327
GPMin:    4 20:49:27       -4.154826        0.0028
       Step     Time          Energy         fmax
GPMin:    0 20:49:37       -3.182618        1.3205
GPMin:    1 20:49:44       -3.975621        0.6201
GPMin:    2 20:49:51       -4.263222        0.3157
GPMin:    3 20:49:57       -4.366191        0.2008
GPMin:    4 20:50:03       -4.396868        0.2010
GPMin:    5 20:50:10       -4.475318        0.1921
GPMin:    6 20:50:16       -4.484469        0.1667
GPMin:    7 20:50:21       -4.489480        0.1554
GPMin:    8 20:50:28       -4.490357        0.4001
GPMin:    9 20:50:35       -4.530008        0.1252
GPMin:   10 20:50:41       -4.543709        0.1414
GPMin:   11 20:50:47       -4.559111        0.0991
GPMin:   12 20:50:53       -4.569017        0.0929
GPMin:   13 20:51:00       -4.593128        0.1018
GPMin:   14 20:51:05       -4.608580        0.0972
GPMin:   15 20:51:11       -4.656483        0.0804
GPMin:   16 20:51:17       -4.675283        0.0773
GPMin:   17 20:51:23       -4.690437        0.0802
GPMin:   18 20:51:29       -4.702722        0.0674
GPMin:   19 20:51:35       -4.713503        0.0505
GPMin:   20 20:51:41       -4.723646        0.0598
GPMin:   21 20:51:46       -4.734650        0.0464
GPMin:   22 20:51:52       -4.743467        0.0424
GPMin:   23 20:51:57       -4.749636        0.0526
GPMin:   24 20:52:03       -4.759319        0.0587
GPMin:   25 20:52:09       -4.767636        0.0578
GPMin:   26 20:52:14       -4.775823        0.0560
GPMin:   27 20:52:19       -4.785009        0.0454
GPMin:   28 20:52:24       -4.792883        0.0426
GPMin:   29 20:52:30       -4.798245        0.0378
GPMin:   30 20:52:35       -4.805579        0.0453
GPMin:   31 20:52:40       -4.811779        0.0433
GPMin:   32 20:52:45       -4.820167        0.0609
GPMin:   33 20:52:50       -4.829618        0.0670
GPMin:   34 20:52:56       -4.840512        0.0631
GPMin:   35 20:53:02       -4.850872        0.0600
GPMin:   36 20:53:08       -4.861169        0.0760
GPMin:   37 20:53:14       -4.870722        0.0758
GPMin:   38 20:53:19       -4.877679        0.0563
GPMin:   39 20:53:24       -4.880809        0.0449
GPMin:   40 20:53:29       -4.883033        0.0429
GPMin:   41 20:53:34       -4.884995        0.0398
GPMin:   42 20:53:40       -4.887318        0.0359
GPMin:   43 20:53:45       -4.888734        0.0274
GPMin:   44 20:53:50       -4.889466        0.0189
       Step     Time          Energy         fmax
GPMin:    0 20:53:59       -3.173214        1.3539
GPMin:    1 20:54:06       -4.014142        0.6043
GPMin:    2 20:54:12       -4.291308        0.2531
GPMin:    3 20:54:18       -4.356519        0.0980
GPMin:    4 20:54:23       -4.365695        0.1247
GPMin:    5 20:54:28       -4.379186        0.1062
GPMin:    6 20:54:49       -4.401130        0.1087
GPMin:    7 20:55:02       -4.412466        0.0920
GPMin:    8 20:55:23       -4.427841        0.1664
GPMin:    9 20:55:28       -4.434925        0.1321
GPMin:   10 20:55:34       -4.443227        0.0747
GPMin:   11 20:55:56       -4.457853        0.2843
GPMin:   12 20:56:03       -4.497620        0.1730
GPMin:   13 20:56:08       -4.515155        0.1698
GPMin:   14 20:56:15       -4.562656        0.1906
GPMin:   15 20:56:21       -4.591086        0.2002
GPMin:   16 20:56:27       -4.704178        0.1604
GPMin:   17 20:56:34       -4.716829        0.2604
GPMin:   18 20:56:39       -4.731170        0.1618
GPMin:   19 20:56:45       -4.774878        0.1248
GPMin:   20 20:56:50       -4.791404        0.1142
GPMin:   21 20:56:56       -4.812221        0.1020
GPMin:   22 20:57:02       -4.833890        0.0920
GPMin:   23 20:57:07       -4.852101        0.0792
GPMin:   24 20:57:13       -4.865723        0.0616
GPMin:   25 20:57:18       -4.875563        0.0449
GPMin:   26 20:57:23       -4.882415        0.0307
GPMin:   27 20:57:29       -4.886101        0.0216
GPMin:   28 20:57:34       -4.887684        0.0234
GPMin:   29 20:57:39       -4.889158        0.0268
GPMin:   30 20:57:43       -4.889722        0.0172
       Step     Time          Energy         fmax
GPMin:    0 20:57:53       -3.192962        1.3162
GPMin:    1 20:58:00       -3.982504        0.6163
GPMin:    2 20:58:07       -4.267661        0.3148
GPMin:    3 20:58:14       -4.369643        0.2048
GPMin:    4 20:58:20       -4.399706        0.2031
GPMin:    5 20:58:27       -4.487011        0.1857
GPMin:    6 20:58:33       -4.492842        0.1750
GPMin:    7 20:58:39       -4.499401        0.1631
GPMin:    8 20:58:46       -4.568273        0.1544
GPMin:    9 20:58:52       -4.579190        0.1334
GPMin:   10 20:58:58       -4.588116        0.1222
GPMin:   11 20:59:04       -4.614249        0.1012
GPMin:   12 20:59:11       -4.644908        0.0818
GPMin:   13 20:59:17       -4.666413        0.0894
GPMin:   14 20:59:22       -4.684851        0.0974
GPMin:   15 20:59:28       -4.703044        0.0924
GPMin:   16 20:59:34       -4.720993        0.0818
GPMin:   17 20:59:40       -4.741057        0.0767
GPMin:   18 20:59:46       -4.760573        0.0885
GPMin:   19 20:59:52       -4.784821        0.0856
GPMin:   20 20:59:57       -4.807335        0.0689
GPMin:   21 21:00:03       -4.827638        0.0652
GPMin:   22 21:00:08       -4.842126        0.0736
GPMin:   23 21:00:13       -4.853417        0.0746
GPMin:   24 21:00:19       -4.864278        0.0630
GPMin:   25 21:00:25       -4.873917        0.0464
GPMin:   26 21:00:31       -4.881135        0.0401
GPMin:   27 21:00:36       -4.884802        0.0307
GPMin:   28 21:00:41       -4.886131        0.0234
GPMin:   29 21:00:45       -4.887199        0.0271
GPMin:   30 21:00:50       -4.889212        0.0262
GPMin:   31 21:00:55       -4.889606        0.0206
GPMin:   32 21:00:59       -4.890019        0.0124
       Step     Time          Energy         fmax
GPMin:    0 21:01:09       -3.166610        1.3575
GPMin:    1 21:01:16       -4.010935        0.6048
GPMin:    2 21:01:22       -4.289251        0.2566
GPMin:    3 21:01:29       -4.355769        0.0975
GPMin:    4 21:01:34       -4.365187        0.1259
GPMin:    5 21:01:39       -4.378457        0.1063
GPMin:    6 21:01:45       -4.393484        0.1240
GPMin:    7 21:01:50       -4.418542        0.0896
GPMin:    8 21:01:56       -4.424267        0.0772
GPMin:    9 21:02:08       -4.437811        0.0573
GPMin:   10 21:02:41       -4.445204        0.2086
GPMin:   11 21:02:47       -4.452269        0.1195
GPMin:   12 21:02:52       -4.453843        0.1069
GPMin:   13 21:02:59       -4.518603        0.1872
GPMin:   14 21:03:06       -4.580075        0.2302
GPMin:   15 21:03:12       -4.613979        0.2341
GPMin:   16 21:03:18       -4.643445        0.2315
GPMin:   17 21:03:24       -4.680524        0.2123
GPMin:   18 21:03:30       -4.718226        0.1674
GPMin:   19 21:03:36       -4.741082        0.1427
GPMin:   20 21:03:42       -4.773352        0.1281
GPMin:   21 21:03:48       -4.790559        0.1216
GPMin:   22 21:03:54       -4.809697        0.1083
GPMin:   23 21:03:59       -4.825924        0.0948
GPMin:   24 21:04:04       -4.842599        0.0825
GPMin:   25 21:04:10       -4.855343        0.0703
GPMin:   26 21:04:14       -4.865106        0.0601
GPMin:   27 21:04:19       -4.878828        0.0402
GPMin:   28 21:04:25       -4.883854        0.0268
GPMin:   29 21:04:30       -4.887176        0.0302
GPMin:   30 21:04:34       -4.888483        0.0217
GPMin:   31 21:04:40       -4.889252        0.0280
GPMin:   32 21:04:44       -4.889435        0.0191
       Step     Time          Energy         fmax
GPMin:    0 21:04:52       -3.965049        0.9920
GPMin:    1 21:04:59       -4.501941        0.4519
GPMin:    2 21:05:05       -4.684938        0.2028
GPMin:    3 21:05:12       -4.734693        0.0896
GPMin:    4 21:05:17       -4.744966        0.0925
GPMin:    5 21:05:22       -4.759439        0.0682
GPMin:    6 21:05:27       -4.768612        0.0565
GPMin:    7 21:05:32       -4.777912        0.0590
GPMin:    8 21:05:38       -4.787347        0.0420
GPMin:    9 21:05:43       -4.792764        0.0260
GPMin:   10 21:05:48       -4.795115        0.0251
GPMin:   11 21:05:52       -4.797472        0.0219
GPMin:   12 21:05:57       -4.798610        0.0158
       Step     Time          Energy         fmax
GPMin:    0 21:06:07       -3.165174        1.3542
GPMin:    1 21:06:14       -4.008901        0.6049
GPMin:    2 21:06:20       -4.287474        0.2582
GPMin:    3 21:06:26       -4.354125        0.0970
GPMin:    4 21:06:31       -4.363429        0.1252
GPMin:    5 21:06:36       -4.376673        0.1072
GPMin:    6 21:06:42       -4.391560        0.1337
GPMin:    7 21:06:48       -4.407163        0.1141
GPMin:    8 21:07:00       -4.448961        0.1048
GPMin:    9 21:07:06       -4.452189        0.0513
GPMin:   10 21:07:27       -4.452961        0.0466
GPMin:   11 21:07:57       -4.469376        0.0683
GPMin:   12 21:08:20       -4.481007        0.1889
GPMin:   13 21:08:26       -4.504796        0.1478
GPMin:   14 21:08:33       -4.541946        0.2596
GPMin:   15 21:08:39       -4.570996        0.2633
GPMin:   16 21:08:46       -4.645115        0.2644
GPMin:   17 21:08:52       -4.701120        0.2059
GPMin:   18 21:08:58       -4.737824        0.1499
GPMin:   19 21:09:04       -4.777797        0.1207
GPMin:   20 21:09:10       -4.796266        0.1143
GPMin:   21 21:09:16       -4.822046        0.1330
GPMin:   22 21:09:22       -4.850081        0.0870
GPMin:   23 21:09:27       -4.859905        0.0708
GPMin:   24 21:09:32       -4.867482        0.0553
GPMin:   25 21:09:37       -4.872310        0.0534
GPMin:   26 21:09:42       -4.881381        0.0427
GPMin:   27 21:09:47       -4.884440        0.0398
GPMin:   28 21:09:52       -4.886175        0.0379
GPMin:   29 21:09:57       -4.887841        0.0253
GPMin:   30 21:10:02       -4.888928        0.0327
GPMin:   31 21:10:06       -4.889588        0.0221
GPMin:   32 21:10:12       -4.890015        0.0131
       Step     Time          Energy         fmax
GPMin:    0 21:10:21       -3.169200        1.3456
GPMin:    1 21:10:28       -4.011045        0.6015
GPMin:    2 21:10:34       -4.288665        0.2563
GPMin:    3 21:10:40       -4.354528        0.0969
GPMin:    4 21:10:45       -4.363705        0.1249
GPMin:    5 21:10:50       -4.377483        0.1043
GPMin:    6 21:10:56       -4.391812        0.1426
GPMin:    7 21:11:01       -4.403996        0.1254
GPMin:    8 21:11:14       -4.453751        0.1072
GPMin:    9 21:11:20       -4.454800        0.0597
GPMin:   10 21:11:42       -4.456439        0.0624
GPMin:   11 21:11:58       -4.506172        0.1559
GPMin:   12 21:12:05       -4.578698        0.2337
GPMin:   13 21:12:12       -4.623812        0.2377
GPMin:   14 21:12:17       -4.660840        0.2168
GPMin:   15 21:12:24       -4.723375        0.1642
GPMin:   16 21:12:30       -4.752246        0.1422
GPMin:   17 21:12:36       -4.782416        0.1184
GPMin:   18 21:12:42       -4.802237        0.1083
GPMin:   19 21:12:48       -4.819173        0.1014
GPMin:   20 21:12:54       -4.839485        0.0837
GPMin:   21 21:13:00       -4.852598        0.0715
GPMin:   22 21:13:05       -4.861283        0.0710
GPMin:   23 21:13:10       -4.871124        0.0644
GPMin:   24 21:13:15       -4.879445        0.0422
