       Step     Time          Energy         fmax
GPMin:    0 11:59:25       -4.828120        0.1094
GPMin:    1 11:59:59       -4.832879        0.0866
GPMin:    2 12:00:29       -4.839203        0.0995
GPMin:    3 12:02:07       -4.847839        0.0272
GPMin:    4 12:07:48       -4.848270        0.0506
GPMin:    5 12:08:48       -4.849730        0.0378
GPMin:    6 12:11:21       -4.850709        0.0307
GPMin:    7 12:15:31       -4.853612        0.0114
